X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8351759.60225762,4878291.47093494,26,1422771S,Bus,UTA,14,Southbound,22771,Roosevelt Blvd & Lott St,40.084928,-75.025133,Fall 2017,16,11,8,5,5,6
-8351888.73286695,4878118.62034182,27,1422773S,Bus,UTA,14,Southbound,22773,Roosevelt Blvd & Fulmer St,40.08374,-75.026293,Fall 2017,90,15,92,11,75,7
-8352196.4199395,4877704.98424035,28,1422900S,Bus,UTA,14,Southbound,22900,Roosevelt Blvd & Grant Av,40.080897,-75.029057,Fall 2017,151,43,114,26,77,16
-8352394.6799526,4877434.95887528,29,1422896S,Bus,UTA,14,Southbound,22896,Roosevelt Blvd & Michener St,40.079041,-75.030838,Fall 2017,26,7,14,3,15,2
-8352630.67727308,4877111.98561619,30,1422897S,Bus,UTA,14,Southbound,22897,Roosevelt Blvd & Goodnaw St,40.076821,-75.032958,Fall 2017,45,26,44,19,36,10
-8352831.27499549,4876835.7209,31,1422898S,Bus,UTA,14,Southbound,22898,Roosevelt Blvd & Welsh Rd,40.074922,-75.03476,Fall 2017,276,83,194,46,136,37
-8353167.90513565,4876323.2186082,32,1410S,Bus,UTA,14,Southbound,10,Roosevelt Blvd & Woodward St,40.071399,-75.037784,Fall 2017,127,26,50,18,43,12
-8353355.03319968,4875933.5134907,33,1422901S,Bus,UTA,14,Southbound,22901,Roosevelt Blvd & Winchester,40.06872,-75.039465,Fall 2017,8,3,2,1,1,0
-8353654.5939494,4875257.56638333,34,1425960S,Bus,UTA,14,Southbound,25960,Roosevelt Blvd & Strahle St,40.064073,-75.042156,Fall 2017,3,1,1,0,1,1
-8353742.09106916,4875061.7874317,35,1422902S,Bus,UTA,14,Southbound,22902,Roosevelt Blvd & Strahle St,40.062727,-75.042942,Fall 2017,46,33,28,19,21,20
-8353834.04096856,4874845.94052962,36,1422903S,Bus,UTA,14,Southbound,22903,Roosevelt Blvd & Hoffnagle S,40.061243,-75.043768,Fall 2017,33,27,16,23,19,21
-8353991.8920065,4874506.32571035,37,1421S,Bus,UTA,14,Southbound,21,Roosevelt Blvd & Solly Av -,40.058908,-75.045186,Fall 2017,73,78,43,45,37,41
-8354097.0889253,4874347.93973775,38,1422904S,Bus,UTA,14,Southbound,22904,Roosevelt Blvd & Stanwood St,40.057819,-75.046131,Fall 2017,9,4,2,2,1,2
-8354213.41779318,4874176.17599298,39,1422905S,Bus,UTA,14,Southbound,22905,Roosevelt Blvd & Rhawn St,40.056638,-75.047176,Fall 2017,70,77,35,35,25,26
-8354421.02864351,4873845.60097366,40,1422907S,Bus,UTA,14,Southbound,22907,Roosevelt Blvd & Borbeck Av,40.054365,-75.049041,Fall 2017,50,37,30,29,16,16
-8354587.56260174,4873494.96789723,41,1422909S,Bus,UTA,14,Southbound,22909,Roosevelt Blvd & Napfle St,40.051954,-75.050537,Fall 2017,9,6,6,5,4,2
-8354664.26173089,4873305.33161737,42,1422910S,Bus,UTA,14,Southbound,22910,Roosevelt Blvd & Faunce St,40.05065,-75.051226,Fall 2017,33,14,26,12,19,10
-8354741.74009649,4873087.48705582,43,1422911S,Bus,UTA,14,Southbound,22911,Roosevelt Blvd & Shelmire Av,40.049152,-75.051922,Fall 2017,14,4,9,1,5,2
-8354868.08771854,4872782.25096087,44,1422912S,Bus,UTA,14,Southbound,22912,Roosevelt Blvd & Bleigh Av,40.047053,-75.053057,Fall 2017,5,7,1,3,1,2
-8354998.66548124,4872508.28812001,45,1422S,Bus,UTA,14,Southbound,22,Roosevelt Blvd & Cottman Av,40.045169,-75.05423,Fall 2017,147,359,82,225,56,166
-8355332.73527311,4872109.4268826,46,1422913S,Bus,UTA,14,Southbound,22913,Roosevelt Blvd & Friendship,40.042426,-75.057231,Fall 2017,36,18,30,14,16,10
-8355525.65195065,4871881.57569638,47,1422915S,Bus,UTA,14,Southbound,22915,Roosevelt Blvd & Tyson Av,40.040859,-75.058964,Fall 2017,51,39,52,33,26,21
-8355678.49361151,4871711.89030818,48,1422916S,Bus,UTA,14,Southbound,22916,Roosevelt Blvd & Longshore A,40.039692,-75.060337,Fall 2017,39,23,16,12,7,11
-8355987.29387897,4871398.69971213,49,1422918S,Bus,UTA,14,Southbound,22918,Roosevelt Blvd & Unruh Av,40.037538,-75.063111,Fall 2017,31,59,19,35,7,28
-8356129.6715077,4871305.35512508,50,1422919S,Bus,UTA,14,Southbound,22919,Roosevelt Blvd & Harbison Av,40.036896,-75.06439,Fall 2017,39,80,26,40,16,31
-8356288.96969902,4871220.73509063,51,1422920S,Bus,UTA,14,Southbound,22920,Roosevelt Blvd & Magee Av,40.036314,-75.065821,Fall 2017,7,10,6,4,4,5
-8356466.85824531,4871125.93824651,52,1422921S,Bus,UTA,14,Southbound,22921,Roosevelt Blvd & Hellerman S,40.035662,-75.067419,Fall 2017,9,17,3,13,2,10
-8356650.64672461,4871014.42226031,53,1422922S,Bus,UTA,14,Southbound,22922,Roosevelt Blvd & Levick St,40.034895,-75.06907,Fall 2017,27,58,14,36,9,31
-8356875.73473499,4870784.41541291,54,1423297S,Bus,UTA,14,Southbound,23297,Bustleton Av & Robbins Av -,40.033313,-75.071092,Fall 2017,39,21,19,17,11,11
-8356962.89789629,4870642.66290194,55,141129S,Bus,UTA,14,Southbound,1129,Bustleton Av & Deveraux Av,40.032338,-75.071875,Fall 2017,34,26,18,18,9,16
-8357055.07043466,4870465.43876693,56,1422468S,Bus,UTA,14,Southbound,22468,Bustleton Av & Benner St,40.031119,-75.072703,Fall 2017,14,14,8,6,4,5
-8357148.57880693,4870273.38895292,57,14338S,Bus,UTA,14,Southbound,338,Bustleton Av & Comly St,40.029798,-75.073543,Fall 2017,16,13,2,6,2,2
-8357246.42863933,4870069.71263128,58,1422469S,Bus,UTA,14,Southbound,22469,Bustleton Av & Van Kirk St,40.028397,-75.074422,Fall 2017,5,6,1,4,1,2
-8357338.60117771,4869885.52073053,59,1422470S,Bus,UTA,14,Southbound,22470,Bustleton Av & Cheltenham Av,40.02713,-75.07525,Fall 2017,14,30,4,15,1,12
-8357612.44712506,4869352.73547854,60,1421204S,Bus,UTA,14,Southbound,21204,Frankford Transportation,40.023465,-75.07771,Fall 2017,31,2102,14,1283,15,886
-8357631.59407748,4869329.04064643,61,1421962N,Bus,UTA,14,Northbound,21962,Frankford Transportation Cen,40.023302,-75.077882,Fall 2017,2192,8,1330,0,1012,0
-8357355.52174031,4869865.16824421,62,1422335N,Bus,UTA,14,Northbound,22335,Bustleton Av & Cheltenham Av,40.02699,-75.075402,Fall 2017,23,10,20,4,14,4
-8357265.46427226,4870038.16570935,63,1422336N,Bus,UTA,14,Northbound,22336,Bustleton Av & Van Kirk St,40.02818,-75.074593,Fall 2017,10,10,5,3,5,2
-8357145.57318068,4870276.73271045,64,14326N,Bus,UTA,14,Northbound,326,Bustleton Av & Comly St - Fs,40.029821,-75.073516,Fall 2017,10,27,5,5,5,5
-8357047.27807031,4870479.97713291,65,1422337N,Bus,UTA,14,Northbound,22337,Bustleton Av & Benner St,40.031219,-75.072633,Fall 2017,12,20,8,9,7,4
-8356957.55456073,4870659.09155068,66,141107N,Bus,UTA,14,Northbound,1107,Bustleton Av & Devereux Av,40.032451,-75.071827,Fall 2017,47,53,33,23,17,17
-8356843.56340215,4870833.12058956,67,1423039N,Bus,UTA,14,Northbound,23039,Bustleton Av & Robbins Av,40.033648,-75.070803,Fall 2017,30,40,21,27,19,20
-8356676.138888,4870966.87932028,68,1422481N,Bus,UTA,14,Northbound,22481,Roosevelt Blvd & Levick St,40.034568,-75.069299,Fall 2017,47,29,31,14,20,12
-8356399.2873144,4871095.69649919,69,1422482N,Bus,UTA,14,Northbound,22482,Roosevelt Blvd & Hellerman S,40.035454,-75.066812,Fall 2017,12,23,8,11,7,9
-8356172.97478962,4871193.69172675,70,1422483N,Bus,UTA,14,Northbound,22483,Roosevelt Blvd & Magee Av,40.036128,-75.064779,Fall 2017,89,40,53,30,41,26
-8355957.68289442,4871304.62814576,71,1422484N,Bus,UTA,14,Northbound,22484,Roosevelt Blvd & Unruh Av,40.036891,-75.062845,Fall 2017,67,60,47,36,32,28
-8355634.96769061,4871620.28757817,72,1422486N,Bus,UTA,14,Northbound,22486,Roosevelt Blvd & Longshore A,40.039062,-75.059946,Fall 2017,20,40,13,19,11,16
-8355494.37117374,4871773.97708417,73,1422487N,Bus,UTA,14,Northbound,22487,Roosevelt Blvd & Tyson Av,40.040119,-75.058683,Fall 2017,56,57,46,39,32,30
-8355258.70781173,4872053.15427756,74,1422488N,Bus,UTA,14,Northbound,22488,Roosevelt Blvd & Friendship,40.042039,-75.056566,Fall 2017,28,62,18,72,14,44
-8354955.36219932,4872419.00462615,75,148N,Bus,UTA,14,Northbound,8,Roosevelt Blvd & Cottman Av,40.044555,-75.053841,Fall 2017,334,147,223,98,158,78
-8354855.2859771,4872616.76719295,76,1422490N,Bus,UTA,14,Northbound,22490,Roosevelt Blvd & Guilford St,40.045915,-75.052942,Fall 2017,6,9,2,3,4,2
-8354618.84337865,4873178.23080409,77,1422491N,Bus,UTA,14,Northbound,22491,Roosevelt Blvd & Revere St -,40.049776,-75.050818,Fall 2017,15,47,16,33,9,21
-8354504.51826161,4873447.41305984,78,1422494N,Bus,UTA,14,Northbound,22494,Roosevelt Blvd & Hartel Av,40.051627,-75.049791,Fall 2017,0,4,0,3,0,1
-8354378.72723701,4873732.30921221,79,1422495N,Bus,UTA,14,Northbound,22495,Roosevelt Blvd & Ryan Av,40.053586,-75.048661,Fall 2017,32,46,17,26,12,22
-8354105.66052609,4874171.52197866,80,1422498N,Bus,UTA,14,Northbound,22498,Roosevelt Blvd & Rhawn St,40.056606,-75.046208,Fall 2017,91,61,49,30,36,21
-8353999.1277734,4874333.83201907,81,1422499N,Bus,UTA,14,Northbound,22499,Roosevelt Blvd & Stanwood St,40.057722,-75.045251,Fall 2017,4,6,3,5,4,1
-8353905.84204012,4874479.12793908,82,149N,Bus,UTA,14,Northbound,9,Roosevelt Blvd & Holme Av,40.058721,-75.044413,Fall 2017,81,59,53,35,49,28
-8353813.66950174,4874700.05744901,83,1425867N,Bus,UTA,14,Northbound,25867,Roosevelt Blvd & Hoffnagle S,40.06024,-75.043585,Fall 2017,11,55,10,40,7,33
-8353678.30500094,4875044.62423104,84,1422503N,Bus,UTA,14,Northbound,22503,Roosevelt Blvd & Strahle St,40.062609,-75.042369,Fall 2017,34,50,31,32,14,26
-8353333.10325999,4875855.39975132,85,1422509N,Bus,UTA,14,Northbound,22509,Roosevelt Blvd & Winchester,40.068183,-75.039268,Fall 2017,2,28,0,9,4,7
-8353148.31290527,4876233.75527166,86,1422511N,Bus,UTA,14,Northbound,22511,Roosevelt Blvd & Woodward St,40.070784,-75.037608,Fall 2017,22,105,15,55,11,47
-8352857.65771481,4876678.46148758,87,1422513N,Bus,UTA,14,Northbound,22513,Roosevelt Blvd & Welsh Rd,40.073841,-75.034997,Fall 2017,78,253,53,177,33,142
-8352607.85677747,4877019.02364315,88,1422515N,Bus,UTA,14,Northbound,22515,Roosevelt Blvd & Goodnaw St,40.076182,-75.032753,Fall 2017,24,70,21,77,16,59
-8352338.24097077,4877385.78478963,89,1422517N,Bus,UTA,14,Northbound,22517,Roosevelt Blvd & Michener Av,40.078703,-75.030331,Fall 2017,6,61,3,53,5,36
-8352105.02663756,4877701.6379758,90,1421200N,Bus,UTA,14,Northbound,21200,Roosevelt Blvd & Grant Av,40.080874,-75.028236,Fall 2017,53,112,32,84,17,58
-8351864.13125948,4878023.61199906,91,1422520N,Bus,UTA,14,Northbound,22520,Roosevelt Blvd & Fulmer St,40.083087,-75.026072,Fall 2017,21,95,20,89,15,78
-8351739.89870775,4878190.64105572,92,1422521N,Bus,UTA,14,Northbound,22521,Roosevelt Blvd & Lott St,40.084235,-75.024956,Fall 2017,2,16,1,8,0,6
-8351599.85878834,4878378.77036071,93,1422522N,Bus,UTA,14,Northbound,22522,Roosevelt Blvd & Bowler St -,40.085528,-75.023698,Fall 2017,4,32,3,13,4,14
-8351257.55135415,4878835.94091879,94,1422524N,Bus,UTA,14,Northbound,22524,Roosevelt Blvd & Conwell Av,40.08867,-75.020623,Fall 2017,2,13,1,6,1,7
-8350649.63561493,4879647.02680404,95,1422525N,Bus,UTA,14,Northbound,22525,Roosevelt Blvd & Red Lion Rd,40.094244,-75.015162,Fall 2017,63,262,21,89,15,56
-8350489.89214564,4879232.89033287,96,1423671N,Bus,UTA,14,Northbound,23671,Marmax - On Site,40.091398,-75.013727,Fall 2017,0,24,0,12,0,1
-8350141.12818098,4879341.73408053,97,1423672N,Bus,UTA,14,Northbound,23672,Red Lion Rd & Congdon Pkwy -,40.092146,-75.010594,Fall 2017,0,32,0,0,0,0
-8350260.24003613,4880076.1696193,98,1422526N,Bus,UTA,14,Northbound,22526,Roosevelt Blvd & Tomlinson R,40.097193,-75.011664,Fall 2017,4,85,2,32,0,23
-8349867.72751159,4880457.88806319,99,1422537N,Bus,UTA,14,Northbound,22537,Roosevelt Blvd & Haldeman Av,40.099816,-75.008138,Fall 2017,13,93,13,77,11,58
-8349607.46254212,4880698.88906196,100,1422538N,Bus,UTA,14,Northbound,22538,Roosevelt Blvd & Plaza Dr,40.101472,-75.0058,Fall 2017,13,55,9,34,11,23
-8349464.52831594,4880832.48996887,101,1425924N,Bus,UTA,14,Northbound,25924,Roosevelt Blvd & Plaza Dr -,40.10239,-75.004516,Fall 2017,0,1,0,1,0,1
-8349278.95872479,4880254.29336015,102,1430427N,Bus,UTA,14,Northbound,30427,Caroline Rd & Comly Rd,40.098417,-75.002849,Fall 2017,0,7,0,0,0,0
-8349305.67540258,4880979.77323197,103,1422539N,Bus,UTA,14,Northbound,22539,Roosevelt Blvd & Bennett Rd,40.103402,-75.003089,Fall 2017,3,27,4,13,6,10
-8349075.24405664,4881192.55193345,104,1430391N,Bus,UTA,14,Northbound,30391,Roosevelt Blvd & Comly - Fs,40.104864,-75.001019,Fall 2017,24,69,13,36,15,22
-8348820.43374221,4881429.64111218,105,14327N,Bus,UTA,14,Northbound,327,Roosevelt Blvd & Byberry Rd,40.106493,-74.99873,Fall 2017,7,60,1,19,1,19
-8349164.63360774,4881823.78350838,106,1425931N,Bus,UTA,14,Northbound,25931,Byberry Rd & Roosevelt B,40.109201,-75.001822,Fall 2017,0,13,0,0,0,0
-8349322.92992365,4882245.74285199,107,1429612N,Bus,UTA,14,Northbound,29612,Mast Charter School,40.1121,-75.003244,Fall 2017,0,31,0,0,0,0
-8347896.37064914,4882238.75614175,108,1423056N,Bus,UTA,14,Northbound,23056,Roosevelt Blvd & Crown Way -,40.112052,-74.990429,Fall 2017,3,59,1,15,1,21
-8347609.0550434,4882499.88778907,109,1430293N,Bus,UTA,14,Northbound,30293,Roosevelt Blvd & Southampton,40.113846,-74.987848,Fall 2017,58,251,29,147,21,137
-8347372.27848648,4881998.00876355,110,1423058N,Bus,UTA,14,Northbound,23058,Southampton Rd & Mcnulty Rd,40.110398,-74.985721,Fall 2017,0,17,0,0,0,0
-8347366.15591449,4881615.35765714,111,1423055N,Bus,UTA,14,Northbound,23055,Southampton Rd & Mcnulty Rd,40.107769,-74.985666,Fall 2017,0,11,0,0,0,0
-8347223.44432729,4881384.23132715,112,1425925N,Bus,UTA,14,Northbound,25925,Byberry Rd & Townsend Rd - M,40.106181,-74.984384,Fall 2017,0,3,0,0,0,0
-8347037.76341665,4881284.09766539,113,1430754N,Bus,UTA,14,Northbound,30754,Byberry Rd & Townsend Rd - M,40.105493,-74.982716,Fall 2017,0,0,0,0,0,0
-8346908.52148783,4881217.29393969,114,1422602N,Bus,UTA,14,Northbound,22602,Townsend Rd & Byberry Rd - M,40.105034,-74.981555,Fall 2017,0,17,0,0,0,0
-8346722.7292577,4881327.61493176,115,1423054N,Bus,UTA,14,Northbound,23054,Townsend Rd & Old Townsend R,40.105792,-74.979886,Fall 2017,0,8,0,0,0,0
-8346528.69938525,4881496.88290717,116,1422603N,Bus,UTA,14,Northbound,22603,Townsend Rd & Mcnulty Rd,40.106955,-74.978143,Fall 2017,1,30,0,0,0,0
-8346418.0478114,4881631.22231975,117,1425877N,Bus,UTA,14,Northbound,25877,Townsend Rd & Mcnulty Rd - F,40.107878,-74.977149,Fall 2017,0,17,0,0,0,0
-8346248.84218539,4881836.30084303,118,1425878N,Bus,UTA,14,Northbound,25878,Townsend Rd & Mcnulty Rd - M,40.109287,-74.975629,Fall 2017,0,0,0,0,0,0
-8345970.32081943,4882093.4919083,119,1425926N,Bus,UTA,14,Northbound,25926,Townsend Rd & Fedex - 1,40.111054,-74.973127,Fall 2017,0,19,0,0,0,0
-8345806.34720949,4882208.1893424,120,1425927N,Bus,UTA,14,Northbound,25927,Townsend Rd & Fedex - 2,40.111842,-74.971654,Fall 2017,0,27,0,0,0,0
-8345497.54694203,4882295.95997696,121,1430392N,Bus,UTA,14,Northbound,30392,Townsend Rd & Natl Archives,40.112445,-74.96888,Fall 2017,8,14,0,0,0,0
-8345412.83280954,4882251.41955769,122,1420590N,Bus,UTA,14,Northbound,20590,Townsend Rd & Natl Archi,40.112139,-74.968119,Fall 2017,0,20,0,0,0,0
-8346669.5185411,4883456.70156473,123,1423059N,Bus,UTA,14,Northbound,23059,Roosevelt Blvd & Old Lincoln,40.120419,-74.979408,Fall 2017,9,48,5,44,4,31
-8346443.20601632,4883666.91311874,124,14329N,Bus,UTA,14,Northbound,329,Old Lincoln Hwy & Roosevelt,40.121863,-74.977375,Fall 2017,29,72,31,74,19,56
-8346362.388066,4883974.66855738,125,1423060N,Bus,UTA,14,Northbound,23060,Old Lincoln Hwy & Northgate,40.123977,-74.976649,Fall 2017,4,17,1,17,2,12
-8346287.13609023,4884183.43526277,126,1423061N,Bus,UTA,14,Northbound,23061,Old Lincoln Hwy & Interplex,40.125411,-74.975973,Fall 2017,1,2,1,0,0,0
-8346198.63709505,4884380.41374433,127,1425881N,Bus,UTA,14,Northbound,25881,Old Lincoln Hwy & Interplex,40.126764,-74.975178,Fall 2017,0,2,0,0,0,1
-8346101.56649907,4884635.77823264,128,1423062N,Bus,UTA,14,Northbound,23062,Old Lincoln Hwy & Somerton R,40.128518,-74.974306,Fall 2017,8,23,4,10,2,7
-8346017.40896404,4884956.23067899,129,1423063N,Bus,UTA,14,Northbound,23063,Old Lincoln Hwy & Concord Dr,40.130719,-74.97355,Fall 2017,6,22,3,16,4,16
-8346005.16382005,4885174.33646153,130,1425883N,Bus,UTA,14,Northbound,25883,Old Lincoln Hwy & Street Rd,40.132217,-74.97344,Fall 2017,2,5,0,2,2,6
-8347152.97908962,4884851.11065013,131,1425932N,Bus,UTA,14,Northbound,25932,Somerton Rd & Carter Rd,40.129997,-74.983751,Fall 2017,0,1,0,0,0,0
-8347354.57868744,4885079.40598405,132,1423074N,Bus,UTA,14,Northbound,23074,Somerton Rd & Metropolitan D,40.131565,-74.985562,Fall 2017,2,12,0,0,0,0
-8347469.34908245,4885538.48773711,133,1430752N,Bus,UTA,14,Northbound,30752,Somerton Rd & Trevose Rd - M,40.134718,-74.986593,Fall 2017,0,4,0,0,0,0
-8347863.97667731,4885547.0784328,134,1423075N,Bus,UTA,14,Northbound,23075,Somerton Rd & Trevose Rd - 2,40.134777,-74.990138,Fall 2017,0,0,0,0,0,0
-8347506.08451441,4885645.3623465,135,1423076N,Bus,UTA,14,Northbound,23076,Bucks County Technology Park,40.135452,-74.986923,Fall 2017,1,6,0,0,0,0
-8347228.56502387,4885763.74115638,136,1423077N,Bus,UTA,14,Northbound,23077,Bucks County Technology,40.136265,-74.98443,Fall 2017,0,7,0,0,0,0
-8345798.88880361,4885213.35722865,137,1423064N,Bus,UTA,14,Northbound,23064,Old Lincoln Hwy & Street Rd,40.132485,-74.971587,Fall 2017,1,5,0,2,0,0
-8345561.55564924,4885459.7157735,138,1423065N,Bus,UTA,14,Northbound,23065,Old Lincoln Hwy & Trailwood,40.134177,-74.969455,Fall 2017,1,4,4,8,0,4
-8345131.30581732,4885787.18411453,139,1423066N,Bus,UTA,14,Northbound,23066,Horizon Corp Center - 1,40.136426,-74.96559,Fall 2017,17,87,17,92,10,74
-8344887.2934935,4885792.7172432,140,1423067N,Bus,UTA,14,Northbound,23067,Horizon Corp Center - 2,40.136464,-74.963398,Fall 2017,5,15,3,23,2,14
-8344628.5869969,4885921.87299387,141,1423068N,Bus,UTA,14,Northbound,23068,Horizon Corp Center - 3,40.137351,-74.961074,Fall 2017,3,9,2,4,0,2
-8344428.43455245,4885985.79624953,142,1423070N,Bus,UTA,14,Northbound,23070,Rockhill Rd & Horizon Corp C,40.13779,-74.959276,Fall 2017,2,6,1,6,0,1
-8344241.30648843,4885981.86473897,143,1425933N,Bus,UTA,14,Northbound,25933,Rockhill Rd & Us1 Exit Ramp,40.137763,-74.957595,Fall 2017,0,4,0,5,1,5
-8344084.4573259,4885897.41044493,144,1423071N,Bus,UTA,14,Northbound,23071,Rockhill Rd & Neshaminy Blvd,40.137183,-74.956186,Fall 2017,1,19,1,21,1,16
-8343870.05598663,4885946.18999234,145,1430759N,Bus,UTA,14,Northbound,30759,Neshaminy Blvd & Rockhill Rd,40.137518,-74.95426,Fall 2017,1,7,1,8,0,5
-8343778.44004571,4885981.13668163,146,1432275N,Bus,UTA,14,Northbound,32275,Neshaminy Blvd & Rockhill Rd,40.137758,-74.953437,Fall 2017,8,26,5,24,6,25
-8343782.89282534,4886023.21848379,147,14330N,Bus,UTA,14,Northbound,330,Neshaminy Mall,40.138047,-74.953477,Fall 2017,78,159,69,206,40,114
-8344185.09014558,4885858.82380914,148,1423080N,Bus,UTA,14,Northbound,23080,Rockhill Rd & Neshaminy Rd -,40.136918,-74.95709,Fall 2017,14,6,11,6,10,1
-8341357.35244045,4888487.86433737,149,1430669N,Bus,UTA,14,Northbound,30669,Old Lincoln Hwy & Carter Av,40.154971,-74.931688,Fall 2017,1,11,4,8,1,6
-8340461.34185905,4888640.65065183,150,1423083N,Bus,UTA,14,Northbound,23083,Old Lincoln Hwy & Neshaminy,40.15602,-74.923639,Fall 2017,4,9,3,11,0,23
-8340148.31145094,4888740.85878222,151,1423084N,Bus,UTA,14,Northbound,23084,Old Lincoln Hwy & Glen Av,40.156708,-74.920827,Fall 2017,1,2,1,2,0,1
-8339683.55257688,4888907.92314062,152,1423085N,Bus,UTA,14,Northbound,23085,Old Lincoln Hwy & Hulmeville,40.157855,-74.916652,Fall 2017,2,14,1,4,0,6
-8339224.58231634,4889077.90346176,153,1423087N,Bus,UTA,14,Northbound,23087,Old Lincoln Hwy & Bellevue A,40.159022,-74.912529,Fall 2017,3,27,3,18,2,20
-8339208.1070317,4889340.38095591,154,1423089N,Bus,UTA,14,Northbound,23089,Bellvue Av & Comly Av - Mbns,40.160824,-74.912381,Fall 2017,20,14,13,12,11,9
