X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8380286.4462878,4847403.44928235,4444,3724948W,Bus,Infodev,37,Westbound,24948,Governor Printz & 5th Av - FS,39.872306,-75.281394,Fall 2019,1,2,0,2,0,3
-8381779.57461781,4846611.23746185,4445,3724953W,Bus,Infodev,37,Westbound,24953,Governor Printz & Jansen Av - FS,39.866844,-75.294807,Fall 2019,11,21,2,15,2,16
-8381583.42967503,4846634.44306293,4446,3724885E,Bus,Infodev,37,Eastbound,24885,Governor Printz & Jansen Blvd - MBFS,39.867004,-75.293045,Fall 2019,24,14,14,2,20,3
-8381949.44816076,4846598.47440433,4447,3724955W,Bus,Infodev,37,Westbound,24955,Governor Printz & Saude Av,39.866756,-75.296333,Fall 2019,4,6,3,5,1,3
-8381270.84454489,4846783.8304155,4448,3724886E,Bus,Infodev,37,Eastbound,24886,Governor Printz Blvd & 1st  Av - MBNS,39.868034,-75.290237,Fall 2019,1,3,3,1,2,0
-8380929.42766662,4846943.6628627,4449,3724887E,Bus,Infodev,37,Eastbound,24887,Governor Printz Blvd & 2nd Av,39.869136,-75.28717,Fall 2019,5,0,3,1,2,0
-8380690.75867836,4847054.90892169,4450,3724888E,Bus,Infodev,37,Eastbound,24888,Governor Printz Blvd & 3rd Av,39.869903,-75.285026,Fall 2019,5,5,4,0,1,2
-8380420.6975937,4847183.85147733,4451,3724889E,Bus,Infodev,37,Eastbound,24889,Governor Printz Blvd & 4th Av - FS,39.870792,-75.2826,Fall 2019,42,12,26,3,21,6
-8380219.43195434,4847279.58043974,4452,3724890E,Bus,Infodev,37,Eastbound,24890,Governor Printz Blvd & 5th Av,39.871452,-75.280792,Fall 2019,1,2,3,1,0,1
-8379967.1819882,4847410.12141835,4453,3730158E,Bus,Infodev,37,Eastbound,30158,Governor Printz Blvd & Stevens - MBNS,39.872352,-75.278526,Fall 2019,9,1,8,1,9,1
-8387955.69128651,4844106.94598243,4454,3720417W,Bus,Infodev,37,Westbound,20417,Harrah's Chester Casino,39.849575,-75.350288,Fall 2019,18,97,13,109,11,89
-8387955.69128651,4844106.94598243,4455,3720417E,Bus,Infodev,37,Eastbound,20417,Harrah's Chester Casino,39.849575,-75.350288,Fall 2019,89,18,103,16,94,7
-8374315.04616267,4851920.63909935,4456,3724933W,Bus,Infodev,37,Westbound,24933,Holstein Av & 74th St,39.903442,-75.227752,Fall 2019,0,5,0,0,0,0
-8374953.68608135,4850867.7601565,4457,3729457E,Bus,Infodev,37,Eastbound,29457,Holstein Av & Bartram Av - FS,39.896186,-75.233489,Fall 2019,1,0,0,0,0,0
-8374988.52908197,4850915.93244839,4458,3732113W,Bus,Infodev,37,Westbound,32113,Holstein Av & Bartram Av - MBNS,39.896518,-75.233802,Fall 2019,0,6,0,0,0,0
-8382791.13483065,4846630.52711395,4459,3729405W,Bus,Infodev,37,Westbound,29405,Industrial Hw & Wanamaker Av - 1 MBFS,39.866977,-75.303894,Fall 2019,8,11,3,5,4,7
-8382973.69879555,4846639.37426013,4460,3729406W,Bus,Infodev,37,Westbound,29406,Industrial Hw & Wanamaker Av - 2 MBFS,39.867038,-75.305534,Fall 2019,13,17,12,14,13,6
-8385867.22631974,4845689.43873158,4461,3729451E,Bus,Infodev,37,Eastbound,29451,Industrial Hwy & Baldwin Creek,39.860488,-75.331527,Fall 2019,0,0,0,0,0,0
-8386042.9997957,4845596.62546651,4462,3732360E,Bus,Infodev,37,Eastbound,32360,Industrial Hwy & Baldwin Creek - MBNS,39.859848,-75.333106,Fall 2019,8,5,4,3,2,3
-8383379.68097847,4846658.80900231,4463,3731453W,Bus,Infodev,37,Westbound,31453,Industrial Hwy & Clarion Hotel,39.867172,-75.309181,Fall 2019,8,15,3,10,1,13
-8385141.0892813,4846072.88270828,4464,3724958W,Bus,Infodev,37,Westbound,24958,Industrial Hwy & Excelon Eddystone Station,39.863132,-75.325004,Fall 2019,1,1,0,1,0,0
-8385216.67521554,4846002.10978832,4465,3730157E,Bus,Infodev,37,Eastbound,30157,Industrial Hwy & Excelon Eddystone Station,39.862644,-75.325683,Fall 2019,1,2,1,1,0,1
-8384641.7100456,4846303.04320482,4466,3731337W,Bus,Infodev,37,Westbound,31337,Industrial Hwy & Osprey Dr - FS,39.864719,-75.320518,Fall 2019,0,0,0,0,0,0
-8381968.92907165,4846564.68138789,4467,3724883E,Bus,Infodev,37,Eastbound,24883,Industrial Hwy & Saude Av,39.866523,-75.296508,Fall 2019,7,5,1,1,5,4
-8386893.25806638,4845216.53517286,4468,3724957W,Bus,Infodev,37,Westbound,24957,Industrial Hwy & Saville Av,39.857227,-75.340744,Fall 2019,4,27,0,17,0,12
-8386916.96911792,4845168.97052664,4469,3724880E,Bus,Infodev,37,Eastbound,24880,Industrial Hwy & Saville Av,39.856899,-75.340957,Fall 2019,23,10,14,2,13,3
-8387039.3092383,4845142.8680735,4470,3729408W,Bus,Infodev,37,Westbound,29408,Industrial Hwy & Saville Av - MBFS,39.856719,-75.342056,Fall 2019,0,1,0,0,0,0
-8384796.33281831,4846239.37508682,4471,3729397W,Bus,Infodev,37,Westbound,29397,Industrial Hwy & Sea Knight St,39.86428,-75.321907,Fall 2019,6,17,0,2,1,2
-8384835.29464008,4846184.11903214,4472,3729452E,Bus,Infodev,37,Eastbound,29452,Industrial Hwy & Seaknight Av,39.863899,-75.322257,Fall 2019,14,5,2,0,0,0
-8384008.079504,4846475.63081273,4473,3731118E,Bus,Infodev,37,Eastbound,31118,Industrial Hwy & Sellers Av,39.865909,-75.314826,Fall 2019,7,4,3,6,4,5
-8384075.20515695,4846488.97384489,4474,3729407W,Bus,Infodev,37,Westbound,29407,Industrial Hwy & Sellers Av - FS,39.866001,-75.315429,Fall 2019,4,11,4,8,3,8
-8383597.86718043,4846606.16124383,4475,3729453E,Bus,Infodev,37,Eastbound,29453,Industrial Hwy & Sellers Av - MBFS,39.866809,-75.311141,Fall 2019,0,0,0,0,0,1
-8383363.53965231,4846626.17606134,4476,3729454E,Bus,Infodev,37,Eastbound,29454,Industrial Hwy & Sellers Av - MBFS,39.866947,-75.309036,Fall 2019,8,7,7,5,11,0
-8386685.98117452,4845315.58057729,4477,3729398W,Bus,Infodev,37,Westbound,29398,Industrial Hwy & Simpson St,39.85791,-75.338882,Fall 2019,0,1,0,0,0,0
-8386192.50187184,4845561.67569573,4478,3731120W,Bus,Infodev,37,Westbound,31120,Industrial Hwy & Simpson St - 1 MBNS,39.859607,-75.334449,Fall 2019,1,9,0,4,0,3
-8386596.8142624,4845359.81054186,4479,3731121W,Bus,Infodev,37,Westbound,31121,Industrial Hwy & Simpson St - 2 MBNS,39.858215,-75.338081,Fall 2019,0,1,0,0,0,0
-8384403.93161326,4846383.24530912,4480,3729396W,Bus,Infodev,37,Westbound,29396,Industrial Hwy & Stewart Av - MBFS,39.865272,-75.318382,Fall 2019,1,0,1,0,0,0
-8382488.67977416,4846611.67256637,4481,3729419W,Bus,Infodev,37,Westbound,29419,Industrial Hwy & Wanamaker Av - FS,39.866847,-75.301177,Fall 2019,9,36,9,10,5,11
-8382402.07321033,4846575.8490244,4482,37624E,Bus,Infodev,37,Eastbound,624,Industrial Hwy & Wanamaker Av - FS,39.8666,-75.300399,Fall 2019,15,7,12,6,7,5
-8383003.42109959,4846607.90166115,4483,3729455E,Bus,Infodev,37,Eastbound,29455,Industrial Hwy & Wanamaker Av - MBNS,39.866821,-75.305801,Fall 2019,14,14,18,19,19,17
-8382780.00288157,4846595.71874633,4484,3729456E,Bus,Infodev,37,Eastbound,29456,Industrial Hwy & Wanamaker Av - MBNS,39.866737,-75.303794,Fall 2019,22,16,6,6,5,2
-8377721.64521992,4847685.71355372,4485,37618W,Bus,Infodev,37,Westbound,618,International Plaza,39.874252,-75.258354,Fall 2019,16,82,0,0,0,0
-8377721.64521992,4847685.71355372,4486,37618E,Bus,Infodev,37,Eastbound,618,International Plaza,39.874252,-75.258354,Fall 2019,55,17,0,0,0,0
-8375420.89398421,4852107.11012529,4487,3730168E,Bus,Infodev,37,Eastbound,30168,Linbergh Blvd & Suffolk Av - MBFS,39.904727,-75.237686,Fall 2019,2,0,0,0,0,1
-8373684.86652529,4854884.27352807,4488,3724907E,Bus,Infodev,37,Eastbound,24907,Lindbergh Blvd  & 61st St,39.923862,-75.222091,Fall 2019,11,21,7,19,10,15
-8373799.5256008,4854660.59134582,4489,3724906E,Bus,Infodev,37,Eastbound,24906,Lindbergh Blvd  & 62nd St,39.922321,-75.223121,Fall 2019,22,41,14,25,9,23
-8373911.62432803,4854450.70336364,4490,3724905E,Bus,Infodev,37,Eastbound,24905,Lindbergh Blvd  & 63rd St,39.920875,-75.224128,Fall 2019,21,67,10,20,10,24
-8374007.5817291,4854268.54276714,4491,3724904E,Bus,Infodev,37,Eastbound,24904,Lindbergh Blvd  & 64th St,39.91962,-75.22499,Fall 2019,9,7,6,3,5,2
-8374103.53913016,4854089.72381928,4492,3724903E,Bus,Infodev,37,Eastbound,24903,Lindbergh Blvd  & 65th St,39.918388,-75.225852,Fall 2019,36,16,17,13,12,13
-8374260.72225116,4853345.59867142,4493,3724900E,Bus,Infodev,37,Eastbound,24900,Lindbergh Blvd  & 68th St,39.913261,-75.227264,Fall 2019,21,2,6,2,5,5
-8374555.38494329,4853063.75422759,4494,3724899E,Bus,Infodev,37,Eastbound,24899,Lindbergh Blvd  & 70th St - FS,39.911319,-75.229911,Fall 2019,69,14,32,18,22,8
-8374419.57516452,4853186.09869724,4495,3729460E,Bus,Infodev,37,Eastbound,29460,Lindbergh Blvd  & 70th St - MBFS,39.912162,-75.228691,Fall 2019,0,3,4,0,1,1
-8374867.97007344,4852728.80222122,4496,3724898E,Bus,Infodev,37,Eastbound,24898,Lindbergh Blvd  & 72nd St - FS,39.909011,-75.232719,Fall 2019,33,8,10,5,13,3
-8374780.47295367,4852845.04728442,4497,3729459E,Bus,Infodev,37,Eastbound,29459,Lindbergh Blvd  & 72nd St - MBFS,39.909812,-75.231933,Fall 2019,8,3,8,1,3,1
-8375109.97864642,4852382.2519718,4498,3724897E,Bus,Infodev,37,Eastbound,24897,Lindbergh Blvd  & 74th St - FS,39.906623,-75.234893,Fall 2019,36,7,22,3,19,6
-8375011.46089707,4852525.63059318,4499,3729458E,Bus,Infodev,37,Eastbound,29458,Lindbergh Blvd  & 74th St - MBFS,39.907611,-75.234008,Fall 2019,11,2,10,4,3,0
-8374122.24080461,4853568.67071674,4500,3724901E,Bus,Infodev,37,Eastbound,24901,Lindbergh Blvd  & Eastwick Av - MBNS,39.914798,-75.22602,Fall 2019,6,0,1,2,1,1
-8375560.15466719,4852033.53709267,4501,3724896E,Bus,Infodev,37,Eastbound,24896,Lindbergh Blvd  & Suffolk Av,39.90422,-75.238937,Fall 2019,22,4,16,4,12,5
-8373723.04911063,4854880.35432905,4502,3724936W,Bus,Infodev,37,Westbound,24936,Lindbergh Blvd & 61st St - FS,39.923835,-75.222434,Fall 2019,26,18,17,4,17,13
-8373818.22727526,4854695.42795433,4503,3724937W,Bus,Infodev,37,Westbound,24937,Lindbergh Blvd & 62nd St,39.922561,-75.223289,Fall 2019,66,21,41,11,33,6
-8373923.53551355,4854498.8930201,4504,3724938W,Bus,Infodev,37,Westbound,24938,Lindbergh Blvd & 63rd St,39.921207,-75.224235,Fall 2019,38,3,19,5,16,2
-8374022.0532629,4854307.29697303,4505,3724939W,Bus,Infodev,37,Westbound,24939,Lindbergh Blvd & 64th St,39.919887,-75.22512,Fall 2019,8,14,3,8,2,4
-8374114.67107924,4854130.65449583,4506,3724940W,Bus,Infodev,37,Westbound,24940,Lindbergh Blvd & 65th St,39.91867,-75.225952,Fall 2019,17,38,11,16,8,11
-8374259.0524588,4853402.05559946,4507,3724943W,Bus,Infodev,37,Westbound,24943,Lindbergh Blvd & 68th St,39.91365,-75.227249,Fall 2019,3,16,6,2,4,9
-8374411.89411966,4853245.89274619,4508,3729391W,Bus,Infodev,37,Westbound,29391,Lindbergh Blvd & 69th St,39.912574,-75.228622,Fall 2019,1,9,1,4,0,3
-8374592.7882922,4853077.68661791,4509,3724944W,Bus,Infodev,37,Westbound,24944,Lindbergh Blvd & 70th St,39.911415,-75.230247,Fall 2019,14,75,15,46,10,23
-8374774.57302066,4852906.00029524,4510,3729392W,Bus,Infodev,37,Westbound,29392,Lindbergh Blvd & 71st St,39.910232,-75.23188,Fall 2019,3,10,0,4,0,5
-8374901.92251813,4852741.57314797,4511,3724945W,Bus,Infodev,37,Westbound,24945,Lindbergh Blvd & 72nd St,39.909099,-75.233024,Fall 2019,6,35,7,14,6,13
-8375021.70229022,4852571.05360393,4512,3729393W,Bus,Infodev,37,Westbound,29393,Lindbergh Blvd & 73rd St,39.907924,-75.2341,Fall 2019,4,12,2,11,0,4
-8375195.80597382,4852335.81399523,4513,3724946W,Bus,Infodev,37,Westbound,24946,Lindbergh Blvd & 74th St - FS,39.906303,-75.235664,Fall 2019,3,43,4,23,2,29
-8376025.5814582,4851953.86986657,4514,3724947W,Bus,Infodev,37,Westbound,24947,Lindbergh Blvd & 78th St,39.903671,-75.243118,Fall 2019,42,76,27,46,27,44
-8376286.29170563,4851870.28526637,4515,3719665W,Bus,Infodev,37,Westbound,19665,Lindbergh Blvd & 79th St,39.903095,-75.24546,Fall 2019,3,11,1,7,1,7
-8376263.35989053,4851841.40811121,4516,3719560E,Bus,Infodev,37,Eastbound,19560,Lindbergh Blvd & 79th St,39.902896,-75.245254,Fall 2019,11,4,5,1,2,0
-8376486.77810855,4851767.25660453,4517,3719666W,Bus,Infodev,37,Westbound,19666,Lindbergh Blvd & 80th St,39.902385,-75.247261,Fall 2019,3,28,1,12,1,12
-8376476.5367154,4851731.26937986,4518,3719559E,Bus,Infodev,37,Eastbound,19559,Lindbergh Blvd & 80th St,39.902137,-75.247169,Fall 2019,28,3,20,0,10,3
-8376706.74542236,4851577.45448446,4519,3719667W,Bus,Infodev,37,Westbound,19667,Lindbergh Blvd & 81st St,39.901077,-75.249237,Fall 2019,1,11,3,7,0,5
-8376665.89116924,4851571.94040975,4520,3719558E,Bus,Infodev,37,Eastbound,19558,Lindbergh Blvd & 81st St,39.901039,-75.24887,Fall 2019,13,3,5,1,4,0
-8376817.06303774,4851437.42695539,4521,3719668W,Bus,Infodev,37,Westbound,19668,Lindbergh Blvd & 82nd St,39.900112,-75.250228,Fall 2019,1,29,2,4,0,13
-8376798.47268277,4851403.61749521,4522,3719557E,Bus,Infodev,37,Eastbound,19557,Lindbergh Blvd & 82nd St,39.899879,-75.250061,Fall 2019,38,2,8,2,10,1
-8376949.64455127,4851254.16074384,4523,3719669W,Bus,Infodev,37,Westbound,19669,Lindbergh Blvd & 83rd St,39.898849,-75.251419,Fall 2019,0,9,0,4,0,3
-8376919.92224723,4851231.96007823,4524,3719556E,Bus,Infodev,37,Eastbound,19556,Lindbergh Blvd & 83rd St,39.898696,-75.251152,Fall 2019,2,0,2,0,0,2
-8374127.36150119,4853766.34837186,4525,3724942W,Bus,Infodev,37,Westbound,24942,Lindbergh Blvd & Eastwick Av,39.91616,-75.226066,Fall 2019,1,1,0,0,0,1
-8374153.74422051,4853596.39179556,4526,3729390W,Bus,Infodev,37,Westbound,29390,Lindbergh Blvd & Eastwick Av - MBFS,39.914989,-75.226303,Fall 2019,1,2,0,0,0,0
-8374163.09505774,4853923.0999679,4527,3724941W,Bus,Infodev,37,Westbound,24941,Lindbergh Blvd & Harley Av,39.91724,-75.226387,Fall 2019,6,14,1,7,1,4
-8375674.81374271,4852037.45516944,4528,37615W,Bus,Infodev,37,Westbound,615,Lindbergh Blvd & Island Av,39.904247,-75.239967,Fall 2019,10,33,4,22,9,11
-8375752.96002524,4851980.42553767,4529,37630E,Bus,Infodev,37,Eastbound,630,Lindbergh Blvd & Island Av,39.903854,-75.240669,Fall 2019,38,36,30,17,28,17
-8376005.98922782,4851916.14061975,4530,3730167E,Bus,Infodev,37,Eastbound,30167,Lindbergh Blvd & Mario Lanza Blvd - FS,39.903411,-75.242942,Fall 2019,70,26,35,14,28,17
-8375541.45299274,4852085.0526698,4531,3729394W,Bus,Infodev,37,Westbound,29394,Lindbergh Blvd & Suffolk Av - FS,39.904575,-75.238769,Fall 2019,13,25,3,22,2,9
-8388269.0556531,4844282.25052657,4532,3724961W,Bus,Infodev,37,Westbound,24961,Morton Av & 4th St - FS,39.850784,-75.353103,Fall 2019,5,13,5,6,1,10
-8388269.0556531,4844282.25052657,4533,3724961E,Bus,Infodev,37,Eastbound,24961,Morton Av & 4th St - FS,39.850784,-75.353103,Fall 2019,10,1,3,0,3,0
-8368040.41174461,4855066.44541041,4534,3724919E,Bus,Infodev,37,Eastbound,24919,Passyunk Av & 15th St,39.925117,-75.171386,Fall 2019,9,24,17,10,5,11
-8368232.32654674,4855017.67237195,4535,3724918E,Bus,Infodev,37,Eastbound,24918,Passyunk Av & 16th St,39.924781,-75.17311,Fall 2019,3,40,1,20,0,11
-8368387.83987538,4854995.02782831,4536,3724920W,Bus,Infodev,37,Westbound,24920,Passyunk Av & 17th St,39.924625,-75.174507,Fall 2019,39,1,28,0,22,0
-8368413.33203877,4854973.98006158,4537,3724917E,Bus,Infodev,37,Eastbound,24917,Passyunk Av & 17th St,39.92448,-75.174736,Fall 2019,5,15,0,16,3,14
-8368575.52453686,4854948.43248737,4538,3724921W,Bus,Infodev,37,Westbound,24921,Passyunk Av & 18th St,39.924304,-75.176193,Fall 2019,7,3,1,1,2,0
-8368605.2468409,4854929.12669361,4539,3724916E,Bus,Infodev,37,Eastbound,24916,Passyunk Av & 18th St,39.924171,-75.17646,Fall 2019,5,13,0,7,1,8
-8368760.64885005,4854911.41765261,4540,3724922W,Bus,Infodev,37,Westbound,24922,Passyunk Av & 19th St,39.924049,-75.177856,Fall 2019,46,15,31,2,24,2
-8368786.92024987,4854891.96677509,4541,3724915E,Bus,Infodev,37,Eastbound,24915,Passyunk Av & 19th St,39.923915,-75.178092,Fall 2019,3,17,1,15,5,14
-8368948.33351152,4854865.40332475,4542,3721245W,Bus,Infodev,37,Westbound,21245,Passyunk Av & 20th St,39.923732,-75.179542,Fall 2019,17,21,16,14,12,10
-8368973.82567492,4854845.51707233,4543,37631E,Bus,Infodev,37,Eastbound,631,Passyunk Av & 20th St,39.923595,-75.179771,Fall 2019,7,63,7,37,5,22
-8369154.71984745,4854816.77642747,4544,3724923W,Bus,Infodev,37,Westbound,24923,Passyunk Av & 21st St,39.923397,-75.181396,Fall 2019,17,15,8,9,6,6
-8369203.92306238,4854790.64864062,4545,3724914E,Bus,Infodev,37,Eastbound,24914,Passyunk Av & 21st St,39.923217,-75.181838,Fall 2019,12,12,3,15,2,8
-8369367.0061164,4854763.50484593,4546,3724924W,Bus,Infodev,37,Westbound,24924,Passyunk Av & 22nd St,39.92303,-75.183303,Fall 2019,31,33,7,3,12,7
-8369395.05862808,4854743.6187974,4547,3724913E,Bus,Infodev,37,Eastbound,24913,Passyunk Av & 22nd St,39.922893,-75.183555,Fall 2019,16,26,1,12,1,10
-8369560.70203038,4854717.63635599,4548,3724925W,Bus,Infodev,37,Westbound,24925,Passyunk Av & 23rd St,39.922714,-75.185043,Fall 2019,61,41,48,23,40,21
-8369591.20357085,4854698.76646906,4549,3724912E,Bus,Infodev,37,Eastbound,24912,Passyunk Av & 23rd St,39.922584,-75.185317,Fall 2019,29,46,26,37,14,31
-8369756.84697316,4854675.54204202,4550,3724926W,Bus,Infodev,37,Westbound,24926,Passyunk Av & 24th St,39.922424,-75.186805,Fall 2019,66,38,39,26,24,12
-8369819.74248545,4854640.56035122,4551,3724911E,Bus,Infodev,37,Eastbound,24911,Passyunk Av & 24th St,39.922183,-75.18737,Fall 2019,27,116,8,71,11,60
-8369969.24456159,4854629.52880622,4552,3724927W,Bus,Infodev,37,Westbound,24927,Passyunk Av & 25th St,39.922107,-75.188713,Fall 2019,21,18,15,7,13,10
-8370565.36043479,4854512.68227202,4553,3724929W,Bus,Infodev,37,Westbound,24929,Passyunk Av & 28th St - FS,39.921302,-75.194068,Fall 2019,0,1,0,1,0,0
-8370504.24603434,4854486.70043434,4554,3724547E,Bus,Infodev,37,Eastbound,24547,Passyunk Av & 28th St - FS,39.921123,-75.193519,Fall 2019,2,7,1,9,1,3
-8370396.37744776,4854533.14846014,4555,3728171W,Bus,Infodev,37,Westbound,28171,Passyunk Av & 28th St - MBNS,39.921443,-75.19255,Fall 2019,6,5,3,6,3,2
-8372270.77503374,4854038.19785262,4556,3724546E,Bus,Infodev,37,Eastbound,24546,Passyunk Av & 61st St,39.918033,-75.209388,Fall 2019,0,1,0,0,0,0
-8372320.8688046,4854057.06648547,4557,3730147W,Bus,Infodev,37,Westbound,30147,Passyunk Av & 61st St - FS,39.918163,-75.209838,Fall 2019,0,3,0,0,0,0
-8373013.94395427,4853868.2366281,4558,3730165E,Bus,Infodev,37,Eastbound,30165,Passyunk Av & 63rd St,39.916862,-75.216064,Fall 2019,0,11,0,0,0,0
-8373066.59807342,4853872.73599112,4559,3724931W,Bus,Infodev,37,Westbound,24931,Passyunk Av & 63rd St - FS,39.916893,-75.216537,Fall 2019,10,2,0,0,0,0
-8373311.16699469,4853819.46946916,4560,3730148W,Bus,Infodev,37,Westbound,30148,Passyunk Av & 63rd St - MBFS,39.916526,-75.218734,Fall 2019,1,2,0,0,0,0
-8373296.80678038,4853795.08597942,4561,3730166E,Bus,Infodev,37,Eastbound,30166,Passyunk Av & 63rd St - MBNS,39.916358,-75.218605,Fall 2019,0,0,0,0,0,0
-8376475.64615947,4848048.05630454,4562,3717103W,Bus,Infodev,37,Westbound,17103,Philadelphia Airport Terminal A,39.87675,-75.247161,Fall 2019,47,55,22,45,21,37
-8376475.64615947,4848048.05630454,4563,3717103E,Bus,Infodev,37,Eastbound,17103,Philadelphia Airport Terminal A,39.87675,-75.247161,Fall 2019,38,52,30,27,30,26
-8376156.38185988,4848122.32514342,4564,371160W,Bus,Infodev,37,Westbound,1160,Philadelphia Airport Terminal B,39.877262,-75.244293,Fall 2019,59,86,40,53,39,51
-8376156.38185988,4848122.32514342,4565,371160E,Bus,Infodev,37,Eastbound,1160,Philadelphia Airport Terminal B,39.877262,-75.244293,Fall 2019,88,52,72,36,71,36
-8375875.18882613,4848274.92613837,4566,3717105W,Bus,Infodev,37,Westbound,17105,Philadelphia Airport Terminal D,39.878314,-75.241767,Fall 2019,32,68,22,35,20,44
-8375875.18882613,4848274.92613837,4567,3717105E,Bus,Infodev,37,Eastbound,17105,Philadelphia Airport Terminal D,39.878314,-75.241767,Fall 2019,71,27,37,20,44,16
-8375760.52975062,4848616.40110321,4568,37633W,Bus,Infodev,37,Westbound,633,Philadelphia Airport Terminals E & F,39.880668,-75.240737,Fall 2019,4,8,0,1,3,2
-8375760.52975062,4848616.40110321,4569,37633E,Bus,Infodev,37,Eastbound,633,Philadelphia Airport Terminals E & F,39.880668,-75.240737,Fall 2019,2,4,5,1,2,2
-8376347.40610608,4849439.81885771,4570,37617W,Bus,Infodev,37,Westbound,617,PNC Center,39.886344,-75.246009,Fall 2019,22,32,14,31,11,37
-8376347.40610608,4849439.81885771,4571,37617E,Bus,Infodev,37,Eastbound,617,PNC Center,39.886344,-75.246009,Fall 2019,23,10,18,1,20,0
-8368030.28167095,4854998.94707255,4572,3724289W,Bus,Infodev,37,Westbound,24289,Snyder Av & 15th St,39.924652,-75.171295,Fall 2019,41,1,13,0,10,0
-8368156.74061249,4855018.83363198,4573,3724290W,Bus,Infodev,37,Westbound,24290,Snyder Av & 16th St,39.924789,-75.172431,Fall 2019,9,1,11,0,11,0
-8380188.81909438,4847702.24932462,4574,372501W,Bus,Infodev,37,Westbound,2501,Stevens Dr & Airport Business Ctr,39.874366,-75.280517,Fall 2019,0,44,0,0,0,0
-8380238.91286523,4847707.76125435,4575,3731789W,Bus,Infodev,37,Westbound,31789,Stevens Dr & Airport Business Ctr,39.874404,-75.280967,Fall 2019,18,19,0,0,0,0
-8380188.81909438,4847702.24932462,4576,372501E,Bus,Infodev,37,Eastbound,2501,Stevens Dr & Airport Business Ctr,39.874366,-75.280517,Fall 2019,1,5,0,0,0,0
-8380238.91286523,4847707.76125435,4577,3731789E,Bus,Infodev,37,Eastbound,31789,Stevens Dr & Airport Business Ctr,39.874404,-75.280967,Fall 2019,49,5,0,0,0,0
-8379924.65794272,4847632.04501299,4578,3719676W,Bus,Infodev,37,Westbound,19676,Stevens Dr & Governor Printz - FS,39.873882,-75.278144,Fall 2019,0,21,0,0,0,0
-8379924.65794272,4847632.04501299,4579,3719676E,Bus,Infodev,37,Eastbound,19676,Stevens Dr & Governor Printz - FS,39.873882,-75.278144,Fall 2019,0,0,0,0,0,0
-8379965.51219584,4847629.86926745,4580,3730156W,Bus,Infodev,37,Westbound,30156,Stevens Dr & Governor Printz - MBNS,39.873867,-75.278511,Fall 2019,2,0,0,0,0,0
-8379965.51219584,4847629.86926745,4581,3730156E,Bus,Infodev,37,Eastbound,30156,Stevens Dr & Governor Printz - MBNS,39.873867,-75.278511,Fall 2019,5,1,0,0,0,0
-8376221.72640097,4849784.09035731,4582,3732120E,Bus,Infodev,37,Eastbound,32120,Tinicum Blvd & 86th St - MBFS,39.888717,-75.24488,Fall 2019,10,3,3,3,5,3
-8376249.77891265,4849800.77469818,4583,3732114W,Bus,Infodev,37,Westbound,32114,Tinicum Blvd & 86th St - MBNS,39.888832,-75.245132,Fall 2019,6,8,2,4,1,4
-8376413.6412031,4849561.68351272,4584,3732115W,Bus,Infodev,37,Westbound,32115,Tinicum Blvd & 88th St,39.887184,-75.246604,Fall 2019,0,7,0,2,0,7
-8376392.49049985,4849534.55399008,4585,3732119E,Bus,Infodev,37,Eastbound,32119,Tinicum Blvd & 88th St - FS,39.886997,-75.246414,Fall 2019,19,7,9,2,11,3
-8376543.66236835,4849371.19810789,4586,3732260W,Bus,Infodev,37,Westbound,32260,Tinicum Blvd & 89th St,39.885871,-75.247772,Fall 2019,2,26,1,12,0,13
-8365536.72507718,4858736.72270511,4587,3831382E,Bus,Infodev,38,Eastbound,31382,5th St & Market St,39.950397,-75.148895,Fall 2019,13,13,16,27,3,11
-8365521.36298745,4858831.40127712,4588,38638E,Bus,Infodev,38,Eastbound,638,5th St & Market St - FS,39.951049,-75.148757,Fall 2019,0,53,20,30,13,26
-8365521.36298745,4858831.40127712,4589,38638W,Bus,Infodev,38,Westbound,638,5th St & Market St - FS,39.951049,-75.148757,Fall 2019,56,0,41,0,28,0
-8368200.1552139,4859511.16764808,4590,3822329E,Bus,Infodev,38,Eastbound,22329,20th St & Arch St,39.95573,-75.172821,Fall 2019,9,27,1,5,1,6
-8368189.02326482,4859479.07338055,4591,3814916W,Bus,Infodev,38,Westbound,14916,20th St & Arch St,39.955509,-75.172721,Fall 2019,28,12,18,3,11,3
-8368223.08702901,4859356.65140289,4592,3820962E,Bus,Infodev,38,Eastbound,20962,20th St & JFK Blvd,39.954666,-75.173027,Fall 2019,2,34,0,7,0,7
-8368152.51047184,4859770.39437994,4593,3822328E,Bus,Infodev,38,Eastbound,22328,20th St & Race St,39.957515,-75.172393,Fall 2019,3,13,8,10,1,7
-8368144.94074647,4859745.56060165,4594,382836W,Bus,Infodev,38,Westbound,2836,20th St & Race St,39.957344,-75.172325,Fall 2019,23,14,5,9,6,5
-8369828.20276675,4860706.13573572,4595,3821545W,Bus,Infodev,38,Westbound,21545,31st St & Brandywine St,39.963958,-75.187446,Fall 2019,4,30,5,15,2,13
