X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS
-8355663.79943873,4876044.35750741,2219,1923869S,Bus,UTA,19,Southbound,23869,ALGON AV & HOFFNAGLE ST - FS,40.069482,-75.060205,Fall 2016,4,3
-8355790.14706078,4875886.23787654,2220,1923870S,Bus,UTA,19,Southbound,23870,ALGON AV & SOLLY AV,40.068395,-75.06134,Fall 2016,10,5
-8355932.07941154,4875719.2476665,2221,1923871S,Bus,UTA,19,Southbound,23871,ALGON AV & STANWOOD ST - FS,40.067247,-75.062615,Fall 2016,6,1
-8356035.94049645,4875611.75284422,2222,19402S,Bus,UTA,19,Southbound,402,ALGON AV & RHAWN ST,40.066508,-75.063548,Fall 2016,16,11
-8356207.48383176,4875314.00263886,2223,1923872S,Bus,UTA,19,Southbound,23872,ALGON AV & GRIFFITH ST,40.064461,-75.065089,Fall 2016,2,1
-8356232.19675872,4875662.8091029,2224,1925996S,Bus,UTA,19,Southbound,25996,RHAWN ST & DORCAS ST - MBFS,40.066859,-75.065311,Fall 2016,1,0
-8356379.69508402,4875779.90493475,2225,1923524S,Bus,UTA,19,Southbound,23524,RHAWN ST & MEADOWBROOK DR -,40.067664,-75.066636,Fall 2016,4,3
-8356533.4273008,4875786.15978209,2226,1927963S,Bus,UTA,19,Southbound,27963,DUNGAN RD & RHAWN ST - FS,40.067707,-75.068017,Fall 2016,7,1
-8356757.29079679,4875510.36840384,2227,1927964S,Bus,UTA,19,Southbound,27964,DUNGAN RD & LORNA DR,40.065811,-75.070028,Fall 2016,4,2
-8356914.80787626,4875280.25721032,2228,1930043S,Bus,UTA,19,Southbound,30043,DUNGAN RD & LORNA DR - FS,40.064229,-75.071443,Fall 2016,7,0
-8357048.39126521,4875056.40574694,2229,1930044S,Bus,UTA,19,Southbound,30044,DUNGAN RD & NAPFLE AV,40.06269,-75.072643,Fall 2016,1,1
-8357056.962866,4874912.8467485,2230,1927965S,Bus,UTA,19,Southbound,27965,NAPFLE AV & WHITAKER AV,40.061703,-75.07272,Fall 2016,3,0
-8356337.83895548,4875158.65825717,2231,1930046S,Bus,UTA,19,Southbound,30046,ALGON AV & BORBECK AV - FS,40.063393,-75.06626,Fall 2016,6,6
-8356466.52428684,4875022.07939399,2232,1923874S,Bus,UTA,19,Southbound,23874,ALGON AV & HARTEL AV,40.062454,-75.067416,Fall 2016,4,1
-8356622.03761548,4874910.66501685,2233,1923875S,Bus,UTA,19,Southbound,23875,ALGON AV & NAPFLE AV,40.061688,-75.068813,Fall 2016,3,1
-8356811.28074982,4874887.10234559,2234,1923876S,Bus,UTA,19,Southbound,23876,NAPFLE AV & PENNWAY ST,40.061526,-75.070513,Fall 2016,0,0
-8357012.43506969,4874878.37544453,2235,1923877S,Bus,UTA,19,Southbound,23877,NAPFLE AV & WHITAKER AV,40.061466,-75.07232,Fall 2016,2,1
-8357115.29427918,4874803.46985983,2236,1923878S,Bus,UTA,19,Southbound,23878,WHITAKER AV & FAUNCE ST,40.060951,-75.073244,Fall 2016,15,2
-8357223.60814372,4874663.25976285,2237,1923879S,Bus,UTA,19,Southbound,23879,WHITAKER AV & SHELMIRE AV,40.059987,-75.074217,Fall 2016,11,3
-8357336.48610739,4874509.38001017,2238,1923880S,Bus,UTA,19,Southbound,23880,WHITAKER AV & BLEIGH AV,40.058929,-75.075231,Fall 2016,7,9
-8357532.1857722,4874248.60437251,2239,19403S,Bus,UTA,19,Southbound,403,WHITAKER AV & COTTMAN AV - F,40.057136,-75.076989,Fall 2016,34,40
-8357730.22314632,4873974.89187029,2240,1922984S,Bus,UTA,19,Southbound,22984,WHITAKER AV & SAINT VINCENT,40.055254,-75.078768,Fall 2016,8,2
-8357849.78027943,4873811.42424684,2241,1922985S,Bus,UTA,19,Southbound,22985,WHITAKER AV & PRINCETON AV,40.05413,-75.079842,Fall 2016,9,2
-8358003.51249622,4873602.73062077,2242,1922986S,Bus,UTA,19,Southbound,22986,WHITAKER AV & TYSON AV - FS,40.052695,-75.081223,Fall 2016,18,4
-8358115.27726498,4873451.77587946,2243,1922987S,Bus,UTA,19,Southbound,22987,WHITAKER AV & LONGSHORE AV,40.051657,-75.082227,Fall 2016,11,6
-8358239.06453874,4873284.09956035,2244,1922988S,Bus,UTA,19,Southbound,22988,WHITAKER AV & KNORR ST,40.050504,-75.083339,Fall 2016,8,2
-8358368.30646755,4873114.6810086,2245,1922989S,Bus,UTA,19,Southbound,22989,WHITAKER AV & UNRUH ST,40.049339,-75.0845,Fall 2016,6,3
-8358507.45583104,4872946.86497167,2246,1922990S,Bus,UTA,19,Southbound,22990,WHITAKER AV & MAGEE AV,40.048185,-75.08575,Fall 2016,9,9
-8358676.88409603,4872878.22699532,2247,1922991S,Bus,UTA,19,Southbound,22991,OXFORD AV & MAGEE AV - FS,40.047713,-75.087272,Fall 2016,17,12
-8358733.32307786,4872735.57204363,2248,1922992S,Bus,UTA,19,Southbound,22992,OXFORD AV & HELLERMAN ST,40.046732,-75.087779,Fall 2016,5,4
-8358778.96406909,4872575.32397536,2249,1922993S,Bus,UTA,19,Southbound,22993,OXFORD AV & LEVICK ST,40.04563,-75.088189,Fall 2016,25,35
-8358819.81832221,4872326.95912983,2250,19478S,Bus,UTA,19,Southbound,478,MARTINS MILL RD & OXFORD AV,40.043922,-75.088556,Fall 2016,26,10
-8358779.74330552,4871949.77055655,2251,1922995S,Bus,UTA,19,Southbound,22995,OXFORD AV & ALGON AV,40.041328,-75.088196,Fall 2016,18,4
-8358775.73580385,4871656.63776657,2252,1922997S,Bus,UTA,19,Southbound,22997,OXFORD AV & BENNER ST,40.039312,-75.08816,Fall 2016,16,3
-8358763.82461834,4871412.65785675,2253,1923000S,Bus,UTA,19,Southbound,23000,OXFORD AV & LANGDON ST - FS,40.037634,-75.088053,Fall 2016,17,13
-8358707.496956,4871219.71732829,2254,19404S,Bus,UTA,19,Southbound,404,OXFORD AV & SUMMERDALE AV,40.036307,-75.087547,Fall 2016,32,15
-8358627.23560314,4871032.16005168,2255,1923002S,Bus,UTA,19,Southbound,23002,OXFORD AV & FRONTENAC ST,40.035017,-75.086826,Fall 2016,18,7
-8358480.62783376,4870840.68081753,2256,1923006S,Bus,UTA,19,Southbound,23006,OXFORD AV & LORETTO AV,40.0337,-75.085509,Fall 2016,21,6
-8358391.79488011,4870666.36087296,2257,1923007S,Bus,UTA,19,Southbound,23007,OXFORD AV & ROOSEVELT BLVD,40.032501,-75.084711,Fall 2016,14,12
-8358274.90941477,4870500.76703328,2258,1923008S,Bus,UTA,19,Southbound,23008,CHELTENHAM AV & ROOSEVELT BV,40.031362,-75.083661,Fall 2016,7,5
-8358149.78630712,4870376.6098138,2259,1923011S,Bus,UTA,19,Southbound,23011,CHELTENHAM AV & LARGE ST,40.030508,-75.082537,Fall 2016,7,4
-8357996.4993683,4870230.06558777,2260,1923012S,Bus,UTA,19,Southbound,23012,CHELTENHAM AV & HORROCKS ST,40.0295,-75.08116,Fall 2016,14,7
-8357830.855966,4870059.82694909,2261,1923013S,Bus,UTA,19,Southbound,23013,CHELTENHAM AV & OAKLAND ST,40.028329,-75.079672,Fall 2016,4,3
-8357703.50646853,4869910.81602175,2262,1923014S,Bus,UTA,19,Southbound,23014,CHELTENHAM AV & SAUL ST,40.027304,-75.078528,Fall 2016,4,5
-8357597.41899381,4869772.12883865,2263,1931108S,Bus,UTA,19,Southbound,31108,CHELTENHAM AV & PENN ST,40.02635,-75.077575,Fall 2016,0,1
-8357510.14451302,4869585.61653408,2264,1932101S,Bus,UTA,19,Southbound,32101,CHELTENHAM AV & BUSTLETON AV,40.025067,-75.076791,Fall 2016,2,11
-8357604.09816325,4869366.83611102,2265,1921204S,Bus,UTA,19,Southbound,21204,FRANKFORD TRANSPORTATION,40.023562,-75.077635,Fall 2016,5,374
-8357627.58657581,4869440.24694419,2266,1921967N,Bus,UTA,19,Northbound,21967,FRANKFORD TRANSPORTATION CEN,40.024067,-75.077846,Fall 2016,295,0
-8357637.16005202,4869880.28723006,2267,1931105N,Bus,UTA,19,Northbound,31105,CHELTENHAM AV & PENN ST,40.027094,-75.077932,Fall 2016,3,1
-8357742.69092929,4869999.20467239,2268,1922837N,Bus,UTA,19,Northbound,22837,CHELTENHAM AV & SAUL ST,40.027912,-75.07888,Fall 2016,1,2
-8357842.09923457,4870110.27310693,2269,1922838N,Bus,UTA,19,Northbound,22838,CHELTENHAM AV & OAKLAND ST,40.028676,-75.079773,Fall 2016,3,4
-8357984.47686329,4870246.20279227,2270,1922839N,Bus,UTA,19,Northbound,22839,CHELTENHAM AV & HORROCKS ST,40.029611,-75.081052,Fall 2016,2,8
-8358146.89200036,4870397.98102771,2271,1922840N,Bus,UTA,19,Northbound,22840,CHELTENHAM AV & LARGE ST,40.030655,-75.082511,Fall 2016,1,5
-8358284.03761302,4870534.06004146,2272,1922841N,Bus,UTA,19,Northbound,22841,CHELTENHAM AV & ROOSEVELT BL,40.031591,-75.083743,Fall 2016,5,5
-8358396.58161821,4870706.77840206,2273,1922842N,Bus,UTA,19,Northbound,22842,OXFORD AV & ROOSEVELT BLVD -,40.032779,-75.084754,Fall 2016,7,10
-8358463.37331269,4870833.2659785,2274,1922844N,Bus,UTA,19,Northbound,22844,OXFORD AV & LORETTO AV,40.033649,-75.085354,Fall 2016,8,10
-8358603.96982956,4871012.9683444,2275,1922843N,Bus,UTA,19,Northbound,22843,OXFORD AV & FRONTENAC ST,40.034885,-75.086617,Fall 2016,3,14
-8358705.82716363,4871267.69766662,2276,19389N,Bus,UTA,19,Northbound,389,OXFORD AV & SUMMERDALE AV -,40.036637,-75.087532,Fall 2016,6,9
-8358745.56822185,4871474.74275894,2277,1922845N,Bus,UTA,19,Northbound,22845,OXFORD AV & LANGDON ST,40.038061,-75.087889,Fall 2016,3,6
-8358725.41939401,4871663.18081464,2278,1922846N,Bus,UTA,19,Northbound,22846,OXFORD AV & BENNER ST - FS,40.039357,-75.087708,Fall 2016,1,4
-8358641.26185897,4871977.97922861,2279,1922848N,Bus,UTA,19,Northbound,22848,ALGON AV & DEVEREAUX AV - FS,40.041522,-75.086952,Fall 2016,3,6
-8358554.76661463,4872126.87581726,2280,1922849N,Bus,UTA,19,Northbound,22849,ALGON AV & ROBBINS AV,40.042546,-75.086175,Fall 2016,1,3
-8358438.9943442,4872283.772201,2281,1922850N,Bus,UTA,19,Northbound,22850,ALGON AV & LEVICK ST,40.043625,-75.085135,Fall 2016,9,14
-8358328.78804832,4872451.7224255,2282,1915740N,Bus,UTA,19,Northbound,15740,ALGON AV & HELLERMAN ST,40.04478,-75.084145,Fall 2016,3,5
-8358235.72495401,4872686.13043953,2283,1922851N,Bus,UTA,19,Northbound,22851,MAGEE AV & ALGON AV - FS,40.046392,-75.083309,Fall 2016,9,6
-8358309.6410959,4872833.4380636,2284,1922852N,Bus,UTA,19,Northbound,22852,MAGEE AV & PENNWAY ST,40.047405,-75.083973,Fall 2016,0,2
-8358415.28329267,4872955.88101235,2285,1922853N,Bus,UTA,19,Northbound,22853,MAGEE AV & WHITAKER AV,40.048247,-75.084922,Fall 2016,8,7
-8358318.54665516,4873129.80495044,2286,1922854N,Bus,UTA,19,Northbound,22854,WHITAKER AV & UNRUH AV,40.049443,-75.084053,Fall 2016,3,4
-8358208.56299826,4873285.84465921,2287,1922855N,Bus,UTA,19,Northbound,22855,WHITAKER AV & KNORR ST,40.050516,-75.083065,Fall 2016,2,5
-8358069.85891273,4873453.37558046,2288,1922856N,Bus,UTA,19,Northbound,22856,WHITAKER AV & LONGSHORE AV,40.051668,-75.081819,Fall 2016,1,5
-8357912.23051377,4873664.974671,2289,1922857N,Bus,UTA,19,Northbound,22857,WHITAKER AV & TYSON AV - FS,40.053123,-75.080403,Fall 2016,4,7
-8357776.86601297,4873869.16116887,2290,1922858N,Bus,UTA,19,Northbound,22858,WHITAKER AV & PRINCETON AV,40.054527,-75.079187,Fall 2016,2,5
-8357686.25194746,4873998.74324358,2291,1922859N,Bus,UTA,19,Northbound,22859,WHITAKER AV & SAINT VINCENT,40.055418,-75.078373,Fall 2016,1,5
-8357447.24900073,4874334.85010119,2292,1930288N,Bus,UTA,19,Northbound,30288,WHITAKER AV & COTTMAN AV - F,40.057729,-75.076226,Fall 2016,21,23
-8357318.67498886,4874514.1796261,2293,1923810N,Bus,UTA,19,Northbound,23810,WHITAKER AV & BLEIGH AV,40.058962,-75.075071,Fall 2016,3,5
-8357180.41618129,4874702.96636283,2294,1923811N,Bus,UTA,19,Northbound,23811,WHITAKER AV & SHELMIRE AV,40.06026,-75.073829,Fall 2016,2,4
-8357048.27994572,4874869.93944748,2295,1923812N,Bus,UTA,19,Northbound,23812,WHITAKER AV & FAUNCE ST,40.061408,-75.072642,Fall 2016,2,4
-8356965.68088355,4874985.28051209,2296,1923813N,Bus,UTA,19,Northbound,23813,WHITAKER AV & NAPFLE AV,40.062201,-75.0719,Fall 2016,2,15
-8357019.33687812,4875155.45830487,2297,1930039N,Bus,UTA,19,Northbound,30039,NAPFLE AV & DUNGAN RD,40.063371,-75.072382,Fall 2016,0,4
-8356933.17559224,4875303.67536189,2298,1930040N,Bus,UTA,19,Northbound,30040,DUNGAN RD & LORNA DR,40.06439,-75.071608,Fall 2016,0,11
-8356675.02569309,4875554.58760179,2299,1930041N,Bus,UTA,19,Northbound,30041,DUNGAN RD & LORNA DR - MBFS,40.066115,-75.069289,Fall 2016,0,2
-8356413.7588482,4875831.25298442,2300,1930042N,Bus,UTA,19,Northbound,30042,DUNGAN RD & RHAWN ST,40.068017,-75.066942,Fall 2016,2,8
-8356257.46628313,4875788.92355311,2301,1923479N,Bus,UTA,19,Northbound,23479,RHAWN ST & MEADOWBROOK DR -,40.067726,-75.065538,Fall 2016,1,8
-8356085.25503087,4875724.92063268,2302,1923480N,Bus,UTA,19,Northbound,23480,RHAWN ST & DORCAS ST - MBNS,40.067286,-75.063991,Fall 2016,0,1
-8356724.11758853,4874944.40918683,2303,1923814N,Bus,UTA,19,Northbound,23814,NAPFLE AV & PENNWAY ST - FS,40.06192,-75.06973,Fall 2016,0,1
-8356515.72750177,4874901.93809504,2304,1923815N,Bus,UTA,19,Northbound,23815,NAPFLE AV & ALGON AV - MBNS,40.061628,-75.067858,Fall 2016,1,3
-8356395.50245171,4874999.82550837,2305,1923816N,Bus,UTA,19,Northbound,23816,ALGON AV & HARTEL AV,40.062301,-75.066778,Fall 2016,1,3
-8356294.42435407,4875134.65864009,2306,1923817N,Bus,UTA,19,Northbound,23817,ALGON AV & LANGDON ST,40.063228,-75.06587,Fall 2016,3,2
-8356171.86159471,4875321.71173995,2307,1923818N,Bus,UTA,19,Northbound,23818,ALGON AV & LONEY ST,40.064514,-75.064769,Fall 2016,1,1
-8355983.2863773,4875562.73326505,2308,19391N,Bus,UTA,19,Northbound,391,ALGON AV & RHAWN ST,40.066171,-75.063075,Fall 2016,2,7
-8355878.0894585,4875713.42924302,2309,1923819N,Bus,UTA,19,Northbound,23819,ALGON AV & STANWOOD ST,40.067207,-75.06213,Fall 2016,7,6
-8355763.31906349,4875854.52697559,2310,1923820N,Bus,UTA,19,Northbound,23820,ALGON AV & SOLLY AV,40.068177,-75.061099,Fall 2016,2,3
-8355629.17907709,4876042.61192274,2311,1923821N,Bus,UTA,19,Northbound,23821,ALGON AV & HOFFNAGLE ST,40.06947,-75.059894,Fall 2016,3,6
-8355504.27860842,4876209.17117921,2312,1923822N,Bus,UTA,19,Northbound,23822,ALGON AV & STRAHLE ST,40.070615,-75.058772,Fall 2016,2,4
-8355399.08168962,4876360.02245921,2313,1923823N,Bus,UTA,19,Northbound,23823,ALGON AV & FOX CHASE RD,40.071652,-75.057827,Fall 2016,1,2
-8355279.85851498,4876536.47918544,2314,1923824N,Bus,UTA,19,Northbound,23824,ALGON AV & KREWSTOWN RD,40.072865,-75.056756,Fall 2016,1,4
-8354758.10406163,4877530.68900844,2315,1923825N,Bus,UTA,19,Northbound,23825,KREWSTOWN RD & RISING SUN AV,40.079699,-75.052069,Fall 2016,0,4
-8354475.575194,4877917.98357902,2316,1923826N,Bus,UTA,19,Northbound,23826,KREWSTOWN RD & BLOOMFIELD AV,40.082361,-75.049531,Fall 2016,5,23
-8354092.07954822,4878476.98313441,2317,1927959N,Bus,UTA,19,Northbound,27959,GREGG ST & KREWSTOWN RD,40.086203,-75.046086,Fall 2016,0,8
-8354214.53098809,4878228.03383491,2318,1923827N,Bus,UTA,19,Northbound,23827,KREWSTOWN RD & SURREY RD - F,40.084492,-75.047186,Fall 2016,2,5
-8354088.07204655,4878460.68702161,2319,19392N,Bus,UTA,19,Northbound,392,KREWSTOWN RD & GREGG ST,40.086091,-75.04605,Fall 2016,6,12
-8353854.96903283,4878720.84602503,2320,1923828N,Bus,UTA,19,Northbound,23828,KREWSTOWN RD & GRANT AV,40.087879,-75.043956,Fall 2016,8,12
-8353465.57345403,4878533.58323447,2321,1931106N,Bus,UTA,19,Northbound,31106,GRANT AV & WELSH RD - FS,40.086592,-75.040458,Fall 2016,3,7
-8353163.78631449,4878366.83939379,2322,1923829N,Bus,UTA,19,Northbound,23829,GRANT AV & BUSTLETON AV,40.085446,-75.037747,Fall 2016,20,8
-8352912.42690428,4878200.24385714,2323,1923830N,Bus,UTA,19,Northbound,23830,GRANT AV & DUNGAN RD,40.084301,-75.035489,Fall 2016,6,1
-8352720.73474113,4878076.71762197,2324,1923831N,Bus,UTA,19,Northbound,23831,GRANT AV & HOFF ST,40.083452,-75.033767,Fall 2016,0,4
-8352554.3121024,4877966.14185121,2325,1923832N,Bus,UTA,19,Northbound,23832,GRANT AV & CLARK ST,40.082692,-75.032272,Fall 2016,2,5
-8352382.76876709,4877848.43820941,2326,1923833N,Bus,UTA,19,Northbound,23833,GRANT AV & EVANS ST,40.081883,-75.030731,Fall 2016,0,1
-8352220.79890798,4877735.53714281,2327,1923834N,Bus,UTA,19,Northbound,23834,GRANT AV & ROOSEVELT BLVD,40.081107,-75.029276,Fall 2016,4,4
-8352079.75711315,4877632.67607993,2328,1923835N,Bus,UTA,19,Northbound,23835,GRANT AV & ROOSEVELT BLVD -,40.0804,-75.028009,Fall 2016,13,21
-8351841.86736132,4877458.38212025,2329,1923836N,Bus,UTA,19,Northbound,23836,GRANT AV & BLUE GRASS RD - 1,40.079202,-75.025872,Fall 2016,18,11
-8351668.76555314,4877333.11932363,2330,19394N,Bus,UTA,19,Northbound,394,GRANT AV & BLUE GRASS RD - 2,40.078341,-75.024317,Fall 2016,2,3
-8350942.85115368,4876805.17077253,2331,1923837N,Bus,UTA,19,Northbound,23837,GRANT AV & BLUE GRASS RD - 3,40.074712,-75.017796,Fall 2016,1,16
-8350552.11974099,4876368.75066527,2332,1923399N,Bus,UTA,19,Northbound,23399,ASHTON RD & GRANT AV - FS,40.071712,-75.014286,Fall 2016,3,9
-8350640.61873617,4876166.84013337,2333,1923400N,Bus,UTA,19,Northbound,23400,ASHTON RD & GRANT AV - MBFS,40.070324,-75.015081,Fall 2016,2,4
-8350822.62610362,4875895.98390777,2334,1923401N,Bus,UTA,19,Northbound,23401,ASHTON RD & NORCROSS LN,40.068462,-75.016716,Fall 2016,14,9
-8350991.38645166,4875592.552268,2335,1923402N,Bus,UTA,19,Northbound,23402,ASHTON RD & WOODBRIDGE RD,40.066376,-75.018232,Fall 2016,6,15
-8351194.87848083,4875294.65718517,2336,1923404N,Bus,UTA,19,Northbound,23404,ASHTON RD & RYERSON RD,40.064328,-75.02006,Fall 2016,2,3
-8351310.65075126,4875021.49759242,2337,1923839N,Bus,UTA,19,Northbound,23839,WILLITS RD & ASHTON RD - MBF,40.06245,-75.0211,Fall 2016,12,15
-8351099.14371875,4874824.55972447,2338,1923692N,Bus,UTA,19,Northbound,23692,WILLITS RD & CLOVERLY RD,40.061096,-75.0192,Fall 2016,1,2
-8350933.50031645,4874715.7655938,2339,1923840N,Bus,UTA,19,Northbound,23840,WILLITS RD & CONVENT AV,40.060348,-75.017712,Fall 2016,3,2
-8350609.78323722,4874510.39811033,2340,1923841N,Bus,UTA,19,Northbound,23841,WILLITS RD & FAIRFIELD ST -,40.058936,-75.014804,Fall 2016,0,4
-8350429.33434264,4874235.0785506,2341,1923842N,Bus,UTA,19,Northbound,23842,WILLITS RD & HOLME AV,40.057043,-75.013183,Fall 2016,2,28
-8350243.09683455,4874272.60184391,2342,1925905N,Bus,UTA,19,Northbound,25905,HOLME AV & WILLITS RD - MBFS,40.057301,-75.01151,Fall 2016,0,1
-8349967.91505331,4874427.49601181,2343,1923844N,Bus,UTA,19,Northbound,23844,ACADEMY RD & HOLME AV - FS,40.058366,-75.009038,Fall 2016,1,5
-8349898.89696902,4874630.97099663,2344,1923845N,Bus,UTA,19,Northbound,23845,ACADEMY RD & OUTLOOK AV,40.059765,-75.008418,Fall 2016,0,2
-8349780.34171132,4874762.59928439,2345,1923846N,Bus,UTA,19,Northbound,23846,OUTLOOK AV & LANSFORD ST,40.06067,-75.007353,Fall 2016,1,1
-8349624.71706319,4874867.75772527,2346,1923847N,Bus,UTA,19,Northbound,23847,OUTLOOK AV & CONVENT AV,40.061393,-75.005955,Fall 2016,0,0
-8349439.25879153,4875026.44290684,2347,1923848N,Bus,UTA,19,Northbound,23848,OUTLOOK AV & AUBREY AV,40.062484,-75.004289,Fall 2016,1,0
-8349281.07379511,4875192.40327162,2348,1923849N,Bus,UTA,19,Northbound,23849,OUTLOOK AV & HOLYOKE RD - FS,40.063625,-75.002868,Fall 2016,3,1
-8349121.77560379,4875341.63906679,2349,1923850N,Bus,UTA,19,Northbound,23850,OUTLOOK AV & PRIMROSE RD,40.064651,-75.001437,Fall 2016,2,4
-8348903.70072132,4875209.42127507,2350,1923851N,Bus,UTA,19,Northbound,23851,PRIMROSE RD & FORDHAM RD,40.063742,-74.999478,Fall 2016,0,5
-8348761.3230926,4875199.23956009,2351,191235N,Bus,UTA,19,Northbound,1235,FORDHAM RD & GRANT AV,40.063672,-74.998199,Fall 2016,4,1
-8348384.17265779,4874880.41172076,2352,1923852N,Bus,UTA,19,Northbound,23852,GRANT AV & LEON ST,40.06148,-74.994811,Fall 2016,0,0
-8347894.3668983,4874632.4254433,2353,1919084N,Bus,UTA,19,Northbound,19084,GRANT AV & FRANKFORD AV - FS,40.059775,-74.990411,Fall 2016,1,25
-8347642.67352962,4874371.50112713,2354,1922687N,Bus,UTA,19,Northbound,22687,GRANT AV & TORRESDALE AV,40.057981,-74.98815,Fall 2016,1,4
-8347324.07714697,4874025.06708196,2355,1922688N,Bus,UTA,19,Northbound,22688,GRANT AV & EDEN HALL LN,40.055599,-74.985288,Fall 2016,0,1
-8347175.46562676,4873849.81853536,2356,191102N,Bus,UTA,19,Northbound,1102,GRANT AV & JAMES ST TORR,40.054394,-74.983953,Fall 2016,0,52
-8343782.55886687,4883056.67141011,2357,2030140S,Bus,UTA,20,Southbound,30140,PARX CASINO,40.117671,-74.953474,Fall 2016,10,0
-8343636.50769495,4883498.48148348,2358,2018973S,Bus,UTA,20,Southbound,18973,PARX RACE TRACK,40.120706,-74.952162,Fall 2016,4,1
-8344313.55283795,4882752.87473921,2359,2023376S,Bus,UTA,20,Southbound,23376,STREET RD & TILLMAN DR - SOU,40.115584,-74.958244,Fall 2016,5,0
-8343970.57748682,4882139.9238313,2360,2023377S,Bus,UTA,20,Southbound,23377,STREET RD & MECHANICSVILLE R,40.111373,-74.955163,Fall 2016,1,0
-8343906.6800991,4881739.51023705,2361,2031311S,Bus,UTA,20,Southbound,31311,STREET RD & CASTLE DR - MBNS,40.108622,-74.954589,Fall 2016,1,0
-8343752.16864588,4881379.28283752,2362,2023379S,Bus,UTA,20,Southbound,23379,STREET RD & KNIGHTS RD - MBN,40.106147,-74.953201,Fall 2016,0,1
-8343709.6446004,4881102.4624449,2363,2023381S,Bus,UTA,20,Southbound,23381,KNIGHTS RD & VIRGINA AV,40.104245,-74.952819,Fall 2016,3,0
-8344046.49737954,4880699.61673087,2364,2023382S,Bus,UTA,20,Southbound,23382,KNIGHTS RD & DUNKS FERRY RD,40.101477,-74.955845,Fall 2016,1,0
-8344169.61673636,4880361.25645993,2365,2025910S,Bus,UTA,20,Southbound,25910,KNIGHTS RD & MONROE AV,40.099152,-74.956951,Fall 2016,1,0
-8344337.93180644,4880210.63528411,2366,2023383S,Bus,UTA,20,Southbound,23383,KNIGHTS RD & PLUM AV,40.098117,-74.958463,Fall 2016,0,0
-8344577.71398961,4879779.44935793,2367,2023384S,Bus,UTA,20,Southbound,23384,KNIGHTS RD & MCCARTHY CIR,40.095154,-74.960617,Fall 2016,0,0
-8344702.50313879,4879527.99353605,2368,2023385S,Bus,UTA,20,Southbound,23385,KNIGHTS RD & MECHANICSVILLE,40.093426,-74.961738,Fall 2016,1,0
-8344893.86134346,4879067.29879715,2369,2022585S,Bus,UTA,20,Southbound,22585,FRANKLIN MILLS & DESIGN CENT,40.09026,-74.963457,Fall 2016,0,0
-8344957.87005067,4878889.63292597,2370,2023734S,Bus,UTA,20,Southbound,23734,FRANKLIN MILLS & DESIGN CTR,40.089039,-74.964032,Fall 2016,0,0
-8345032.67674848,4878710.51519606,2371,2021118S,Bus,UTA,20,Southbound,21118,FRANKLIN MILLS & LIBERTY BEL,40.087808,-74.964704,Fall 2016,1,0
-8345083.88371424,4878521.79758286,2372,2021117S,Bus,UTA,20,Southbound,21117,PHILA MILLS & LIBERTY BELL -,40.086511,-74.965164,Fall 2016,4,0
-8349392.61592489,4882148.22046744,2373,2029612S,Bus,UTA,20,Southbound,29612,MAST CHARTER SCHOOL,40.11143,-75.00387,Fall 2016,0,0
-8346142.64339118,4877993.93117221,2374,201524S,Bus,UTA,20,Southbound,1524,KNIGHTS RD & LANCELOT PL - M,40.082883,-74.974675,Fall 2016,38,0
-8344997.83374786,4878424.74836761,2375,20410S,Bus,UTA,20,Southbound,410,PHILA MILLS & MARSHALLS,40.085844,-74.964391,Fall 2016,620,2
-8344780.76074081,4879494.96133019,2376,201522S,Bus,UTA,20,Southbound,1522,MECHANICSVILLE RD & KNIGHTS,40.093199,-74.962441,Fall 2016,96,5
-8344900.87447138,4879611.66591612,2377,2023890S,Bus,UTA,20,Southbound,23890,MECHANICSVILLE RD & KNIGHTS,40.094001,-74.96352,Fall 2016,31,2
-8345027.33341292,4879727.20772133,2378,2023891S,Bus,UTA,20,Southbound,23891,MECHANICSVILLE RD & MECHANIC,40.094795,-74.964656,Fall 2016,1,1
-8345173.49590433,4879769.11742465,2379,2023892S,Bus,UTA,20,Southbound,23892,MECHANICSVILLE RD & MEDFORD,40.095083,-74.965969,Fall 2016,23,4
-8345127.9662326,4880151.55166105,2380,2023893S,Bus,UTA,20,Southbound,23893,MEDFORD RD & VINTON RD,40.097711,-74.96556,Fall 2016,14,2
-8345202.8842499,4880403.89649392,2381,2023894S,Bus,UTA,20,Southbound,23894,MEDFORD RD & HOLLINS RD,40.099445,-74.966233,Fall 2016,17,5
-8345374.42758521,4880544.18786747,2382,2023895S,Bus,UTA,20,Southbound,23895,MEDFORD RD & LESTER RD,40.100409,-74.967774,Fall 2016,29,16
-8345596.28733036,4880533.12747954,2383,2023896S,Bus,UTA,20,Southbound,23896,MEDFORD RD & ATMORE RD,40.100333,-74.969767,Fall 2016,12,7
-8345778.51733679,4880473.7508713,2384,2023897S,Bus,UTA,20,Southbound,23897,MEDFORD RD & DANLEY RD,40.099925,-74.971404,Fall 2016,3,4
-8345955.29268817,4880389.05250221,2385,2023898S,Bus,UTA,20,Southbound,23898,MEDFORD RD & BELGREEN RD,40.099343,-74.972992,Fall 2016,37,15
