X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS
-8367308.36141482,4859207.49322665,3135,3817842W,Bus,UTA,38,Westbound,17842,JFK BLVD & 15TH ST,39.95363888,-75.16480988,Fall 2014,264,38
-8367674.66376525,4859261.98815467,3136,388936W,Bus,UTA,38,Westbound,8936,JFK BLVD & 17TH ST,39.95401414,-75.16810043,Fall 2014,117,19
-8367835.52710861,4859297.76014375,3137,388938W,Bus,UTA,38,Westbound,8938,JFK BLVD & 18TH ST,39.95426047,-75.16954549,Fall 2014,40,8
-8368015.31921819,4859322.39675481,3138,388939W,Bus,UTA,38,Westbound,8939,JFK BLVD & 19TH ST,39.95443012,-75.17116059,Fall 2014,39,12
-8368178.33214093,4859385.76968929,3139,388941W,Bus,UTA,38,Westbound,8941,JFK BLVD & 20TH ST,39.95486651,-75.17262496,Fall 2014,30,11
-8368185.07030971,4859490.46755977,3140,3814916W,Bus,UTA,38,Westbound,14916,20TH ST & ARCH ST,39.95558746,-75.17268549,Fall 2014,8,4
-8368165.35562789,4859744.56144275,3141,382836W,Bus,UTA,38,Westbound,2836,20TH ST & RACE ST,39.95733712,-75.17250839,Fall 2014,9,18
-8368296.95085073,4860185.76232379,3142,3815951W,Bus,UTA,38,Westbound,15951,BEN FRANKLIN PKWY & 21TH ST,39.96037507,-75.17369053,Fall 2014,20,18
-8368444.24212178,4860344.67176666,3143,3815952W,Bus,UTA,38,Westbound,15952,BEN FRANKLIN PKWY & 22ND ST,39.96146923,-75.17501367,Fall 2014,9,6
-8368614.03217511,4860530.41935439,3144,3830303W,Bus,UTA,38,Westbound,30303,BEN FRANKLIN PKWY & SPRING G,39.96274816,-75.17653892,Fall 2014,3,3
-8369007.67681887,4861020.90333496,3145,3821215W,Bus,UTA,38,Westbound,21215,ART MUSEUM DR & KELLY DR - M,39.96612518,-75.18007509,Fall 2014,10,51
-8369211.45271274,4860992.26101412,3146,38640W,Bus,UTA,38,Westbound,640,ART MUSEUM DR & BACK ENTRANC,39.96592798,-75.18190564,Fall 2014,5,32
-8369290.08991423,4860832.13424278,3147,3830834W,Bus,UTA,38,Westbound,30834,ART MUSEUM DR & SPRING GARDE,39.96482551,-75.18261205,Fall 2014,2,6
-8369829.82914452,4860724.18771128,3148,3821545W,Bus,UTA,38,Westbound,21545,31ST ST & BRANDYWINE ST,39.96408229,-75.18746061,Fall 2014,13,40
-8369966.07640888,4860917.21910628,3149,3821547W,Bus,UTA,38,Westbound,21547,MANTUA AV & WALLACE ST,39.96541132,-75.18868454,Fall 2014,1,17
-8370032.2246767,4860968.49027448,3150,3830835W,Bus,UTA,38,Westbound,30835,MANTUA AV & 32ND ST - FS,39.96576432,-75.18927876,Fall 2014,1,2
-8370173.00709712,4861053.62859485,3151,3821548W,Bus,UTA,38,Westbound,21548,MANTUA AV & 33RD ST,39.96635049,-75.19054343,Fall 2014,4,22
-8370414.7763332,4861158.01433964,3152,38641W,Bus,UTA,38,Westbound,641,MANTUA AV & 34TH ST - FS,39.96706917,-75.19271528,Fall 2014,8,22
-8370522.29537658,4861205.66426674,3153,3821549W,Bus,UTA,38,Westbound,21549,MANTUA AV & 35TH ST,39.96739723,-75.19368114,Fall 2014,5,8
-8370700.97874403,4861280.88410587,3154,3821550W,Bus,UTA,38,Westbound,21550,MANTUA AV & 36TH ST,39.9679151,-75.19528628,Fall 2014,6,7
-8370880.00163593,4861346.53979724,3155,3821551W,Bus,UTA,38,Westbound,21551,MANTUA AV & 37TH ST,39.96836712,-75.19689447,Fall 2014,8,13
-8371050.41507841,4861397.51396575,3156,3821552W,Bus,UTA,38,Westbound,21552,MANTUA AV & 38TH ST,39.96871806,-75.19842532,Fall 2014,5,19
-8371299.3532897,4861404.89415927,3157,3821553W,Bus,UTA,38,Westbound,21553,PARRISH ST & 39TH ST,39.96876887,-75.20066157,Fall 2014,6,21
-8371554.66565503,4861406.64007477,3158,3821554W,Bus,UTA,38,Westbound,21554,PARRISH ST & 40TH ST,39.96878089,-75.20295508,Fall 2014,14,34
-8371595.09800728,4861513.96508256,3159,3831582W,Bus,UTA,38,Westbound,31582,40TH ST & OGDEN ST,39.96951978,-75.20331829,Fall 2014,5,10
-8371617.51663953,4861630.009401,3160,3831583W,Bus,UTA,38,Westbound,31583,40TH ST & WESTMINSTER AV,39.97031869,-75.20351968,Fall 2014,5,15
-8371650.26126774,4861821.43007616,3161,3831584W,Bus,UTA,38,Westbound,31584,40TH ST & PENNSGROVE ST,39.97163651,-75.20381383,Fall 2014,4,20
-8371674.9519308,4861960.47972261,3162,3825989W,Bus,UTA,38,Westbound,25989,40TH ST & POPLAR ST,39.97259377,-75.20403563,Fall 2014,9,47
-8371716.2492355,4862143.39443219,3163,38642W,Bus,UTA,38,Westbound,642,40TH ST & GIRARD AV,39.97385299,-75.20440661,Fall 2014,34,52
-8371962.4512137,4862336.98218353,3164,3831586W,Bus,UTA,38,Westbound,31586,PARKSIDE AV & 41ST ST,39.97518566,-75.20661828,Fall 2014,5,16
-8372248.69926552,4862499.84681156,3165,3821566W,Bus,UTA,38,Westbound,21566,PARKSIDE AV & 42ND ST,39.97630681,-75.20918969,Fall 2014,12,37
-8372349.2652935,4862601.10706025,3166,3825984W,Bus,UTA,38,Westbound,25984,PARKSIDE AV & E MEMORIAL HAL,39.97700387,-75.21009309,Fall 2014,7,18
-8372419.13942468,4862749.39230196,3167,3821591W,Bus,UTA,38,Westbound,21591,CONCOURSE DR & E RD,39.97802463,-75.21072078,Fall 2014,3,15
-8372604.35501985,4862703.7977972,3168,3821568W,Bus,UTA,38,Westbound,21568,PARKSIDE AV & BELMONT AV - M,39.97771077,-75.2123846,Fall 2014,17,12
-8372708.06804984,4862823.97737917,3169,3821569W,Bus,UTA,38,Westbound,21569,BELMONT AV & S CONCOURSE DR,39.97853805,-75.21331627,Fall 2014,22,3
-8372775.79705443,4863064.49925791,3170,3831614W,Bus,UTA,38,Westbound,31614,BELMONT AV & AV OF THE REPUB,39.9801937,-75.21392469,Fall 2014,1,2
-8372834.48135039,4863340.20916109,3171,3821570W,Bus,UTA,38,Westbound,21570,BELMONT AV & LANSDOWNE DR -,39.98209152,-75.21445186,Fall 2014,0,1
-8372952.61470721,4863871.5616422,3172,3821571W,Bus,UTA,38,Westbound,21571,BELMONT AV & MONTGOMERY DR,39.98574888,-75.21551307,Fall 2014,1,2
-8373174.4878107,4864907.90402145,3173,3825771W,Bus,UTA,38,Westbound,25771,BELMONT AV & BELMONT MANSION,39.99288158,-75.21750619,Fall 2014,1,4
-8373214.65076979,4865105.72757551,3174,3825772W,Bus,UTA,38,Westbound,25772,BELMONT AV & EDGELY AV,39.99424303,-75.21786698,Fall 2014,4,15
-8373255.18219638,4865311.96695223,3175,3821572W,Bus,UTA,38,Westbound,21572,BELMONT AV & MONUMENT RD - F,39.99566237,-75.21823108,Fall 2014,9,30
-8373312.96480447,4865608.05975949,3176,3825789W,Bus,UTA,38,Westbound,25789,BELMONT AV & HAYES MANOR DR,39.99770003,-75.21875015,Fall 2014,3,4
-8373345.61369792,4865769.30404607,3177,3830836W,Bus,UTA,38,Westbound,30836,BELMONT AV & CONSHOHOCKEN AV,39.99880966,-75.21904344,Fall 2014,0,2
-8373364.01703614,4865917.76596238,3178,3821574W,Bus,UTA,38,Westbound,21574,BELMONT AV & CONSHOHOCKEN AV,39.99983131,-75.21920876,Fall 2014,13,39
-8373432.84142452,4866223.82409187,3179,3821575W,Bus,UTA,38,Westbound,21575,BELMONT AV & FORD RD,40.00193742,-75.21982702,Fall 2014,20,50
-8372950.06103809,4866099.30332682,3180,3821576W,Bus,UTA,38,Westbound,21576,FORD RD & MONUMENT RD,40.00108055,-75.21549013,Fall 2014,12,46
-8372693.12897417,4866019.89376315,3181,3821577W,Bus,UTA,38,Westbound,21577,FORD RD & BALWYNNE PARK RD,40.0005341,-75.21318207,Fall 2014,10,38
-8372528.08001795,4865982.57606528,3182,3821578W,Bus,UTA,38,Westbound,21578,FORD RD & BALWYNNE PARK RD -,40.0002773,-75.21169941,Fall 2014,7,18
-8372331.1870082,4865943.93757342,3183,3821579W,Bus,UTA,38,Westbound,21579,FORD RD & CRANSTON RD,40.00001141,-75.20993069,Fall 2014,25,52
-8372332.236751,4866040.67431774,3184,3825988W,Bus,UTA,38,Westbound,25988,CRANSTON RD & LANKENAU AV -,40.0006771,-75.20994012,Fall 2014,12,20
-8372353.47539665,4866147.52193196,3185,3831585W,Bus,UTA,38,Westbound,31585,CRANSTON RD & LANKENAU AV -,40.00141236,-75.21013091,Fall 2014,0,2
-8372367.87791236,4866241.47920423,3186,3821580W,Bus,UTA,38,Westbound,21580,CRANSTON RD & CONSHOHOCKEN A,40.00205891,-75.21026029,Fall 2014,13,24
-8372310.9424456,4866269.15575235,3187,3821581W,Bus,UTA,38,Westbound,21581,CONSHOHOCKEN & CRANSTON - MB,40.00224936,-75.20974883,Fall 2014,1,2
-8372107.18324966,4866328.93852233,3188,3821582W,Bus,UTA,38,Westbound,21582,CONSHOHOCKEN AV & W COUNTRY,40.00266074,-75.20791843,Fall 2014,49,121
-8371925.20371208,4866372.76075094,3189,3821583W,Bus,UTA,38,Westbound,21583,CONSHOHOCKEN AV & W CNTRY CL,40.00296229,-75.20628368,Fall 2014,9,20
-8371763.7314511,4866415.60514115,3190,3821584W,Bus,UTA,38,Westbound,21584,CONSHOHOCKEN AV & E CNTRY CL,40.00325711,-75.20483315,Fall 2014,7,23
-8371625.86894092,4866464.61439776,3191,3821585W,Bus,UTA,38,Westbound,21585,CONSHOHOCKEN AV & E COUNTRY,40.00359435,-75.20359471,Fall 2014,6,31
-8371502.59930279,4866582.10012232,3192,3821586W,Bus,UTA,38,Westbound,21586,CONSHOHOCKEN AV & E CNTRY CL,40.00440278,-75.20248736,Fall 2014,17,36
-8371483.80300677,4866995.05147321,3193,3821587W,Bus,UTA,38,Westbound,21587,FALLS RD & NEILL DR,40.00724426,-75.20231851,Fall 2014,0,4
-8372249.27812687,4867006.3278434,3194,38643W,Bus,UTA,38,Westbound,643,NEILL DR & WINDING DR,40.00732185,-75.20919489,Fall 2014,2,33
-8372321.37308189,4867134.667762,3195,38740W,Bus,UTA,38,Westbound,740,PRESIDENTIAL BLVD & CITY LIN,40.00820492,-75.20984253,Fall 2014,4,66
-8372051.73723768,4868103.22720159,3196,3828W,Bus,UTA,38,Westbound,28,WISSAHICKON TRANS CTR -,40.01486893,-75.20742035,Fall 2014,0,275
-8372036.02226517,4868106.38999482,3197,3828E,Bus,UTA,38,Eastbound,28,WISSAHICKON TRANS CTR - ONSI,40.01489069,-75.20727918,Fall 2014,285,0
-8372331.73470009,4867101.03881354,3198,3822302E,Bus,UTA,38,Eastbound,22302,PRESIDENTIAL & CITY LINE AV,40.00797353,-75.20993561,Fall 2014,58,10
-8372228.49255155,4867000.03783922,3199,38634E,Bus,UTA,38,Eastbound,634,PRESIDENTIAL BLVD & WINDING,40.00727857,-75.20900817,Fall 2014,14,5
-8371508.86325054,4866571.54796019,3200,3830832E,Bus,UTA,38,Eastbound,30832,CONSHOHOCKEN AV & E COUNTRY,40.00433017,-75.20254363,Fall 2014,34,15
-8371603.27998985,4866470.56254872,3201,3822304E,Bus,UTA,38,Eastbound,22304,CONSHOHOCKEN AV & E COUNTRY,40.00363528,-75.20339179,Fall 2014,28,6
-8371724.34550206,4866425.28083157,3202,3822305E,Bus,UTA,38,Eastbound,22305,CONSHOHOCKEN AV & E CNTRY CL,40.00332369,-75.20447934,Fall 2014,25,10
-8371887.42521649,4866383.46819806,3203,3822306E,Bus,UTA,38,Eastbound,22306,CONSHOHOCKEN AV & W CNTRY CL,40.00303597,-75.20594431,Fall 2014,26,9
-8371981.0560402,4866361.84840936,3204,3825991E,Bus,UTA,38,Eastbound,25991,CONSHOHOCKEN AV & W CNTRY CL,40.0028872,-75.20678541,Fall 2014,1,2
-8372093.5109898,4866338.76671747,3205,3822307E,Bus,UTA,38,Eastbound,22307,CONSHOHOCKEN AV & W COUNTRY,40.00272837,-75.20779561,Fall 2014,119,46
-8372371.01600881,4866232.26726869,3206,3830935E,Bus,UTA,38,Eastbound,30935,CONSHOHOCKEN AV & CRANSTON R,40.00199552,-75.21028848,Fall 2014,7,6
-8372415.5493711,4866179.0056207,3207,3822309E,Bus,UTA,38,Eastbound,22309,CRANSTON RD & CONSHOHOCKEN -,40.00162901,-75.21068853,Fall 2014,14,11
-8372335.07651121,4866000.84399089,3208,3822310E,Bus,UTA,38,Eastbound,22310,CRANSTON RD & LANKENAU AV,40.00040301,-75.20996563,Fall 2014,27,15
-8372349.40110328,4865914.27981019,3209,3822311E,Bus,UTA,38,Eastbound,22311,FORD RD & CRANSTON RD - FS,39.99980732,-75.21009431,Fall 2014,72,25
-8372495.40663421,4865957.56107955,3210,3822312E,Bus,UTA,38,Eastbound,22312,FORD RD & CRANSTATON RD - MB,40.00010516,-75.2114059,Fall 2014,11,7
-8372679.72944707,4866017.72851906,3211,3822313E,Bus,UTA,38,Eastbound,22313,FORD RD & BALWYNNE PARK RD,40.0005192,-75.2130617,Fall 2014,33,7
-8372921.84154718,4866095.3157585,3212,3822314E,Bus,UTA,38,Eastbound,22314,FORD RD & MONUMENT RD,40.00105311,-75.21523663,Fall 2014,52,22
-8373322.85442803,4866193.3226305,3213,3825776E,Bus,UTA,38,Eastbound,25776,FORD RD & BELMONT AV - MBNS,40.00172753,-75.21883899,Fall 2014,0,1
-8373455.27898109,4866175.84198866,3214,3822315E,Bus,UTA,38,Eastbound,22315,BELMONT AV & SHERWOOD RD,40.00160724,-75.22002858,Fall 2014,38,36
-8373435.90159732,4866074.47986818,3215,3822316E,Bus,UTA,38,Eastbound,22316,BELMONT AV & SHERWOOD RD - M,40.00090973,-75.21985451,Fall 2014,10,2
-8373407.01418946,4865926.36146167,3216,3822207E,Bus,UTA,38,Eastbound,22207,BELMONT AV & CONSHOHOCKEN AV,39.99989046,-75.21959501,Fall 2014,0,1
-8373394.53861413,4865861.63891559,3217,3826002E,Bus,UTA,38,Eastbound,26002,BELMONT AV & CONSHOHOCKEN AV,39.99944507,-75.21948294,Fall 2014,28,12
-8373328.73321034,4865553.03447302,3218,3822206E,Bus,UTA,38,Eastbound,22206,BELMONT AV & MONUMENT RD - 1,39.99732136,-75.2188918,Fall 2014,8,3
-8373306.08414674,4865447.68268765,3219,3825979E,Bus,UTA,38,Eastbound,25979,BELMONT AV & MONUMENT RD - 2,39.99659635,-75.21868834,Fall 2014,0,0
-8373273.27050044,4865291.51486605,3220,3822208E,Bus,UTA,38,Eastbound,22208,BELMONT AV & MONUMENT RD,39.99552162,-75.21839357,Fall 2014,29,11
-8373242.60198073,4865147.60166585,3221,3822317E,Bus,UTA,38,Eastbound,22317,BELMONT AV & PARKSIDE AV,39.99453121,-75.21811807,Fall 2014,14,6
-8373193.83847779,4864929.74295534,3222,3822318E,Bus,UTA,38,Eastbound,22318,BELMONT AV & FAIRMOUNT PARK,39.99303188,-75.21768002,Fall 2014,4,1
-8372967.96566499,4863895.60520977,3223,3822319E,Bus,UTA,38,Eastbound,22319,BELMONT AV & S GEORGES HILL,39.98591437,-75.21565097,Fall 2014,2,1
-8372843.84443276,4863362.34827993,3224,3822320E,Bus,UTA,38,Eastbound,22320,BELMONT AV & LANSDOWNE DR,39.98224391,-75.21453597,Fall 2014,0,0
-8372777.93216226,4863088.04257571,3225,3822321E,Bus,UTA,38,Eastbound,22321,BELMONT AV & S CONCOURSE DR,39.98035576,-75.21394387,Fall 2014,1,4
-8372626.78589725,4862712.1261221,3226,3830833E,Bus,UTA,38,Eastbound,30833,PARKSIDE AV & BELMONT AV - F,39.9777681,-75.2125861,Fall 2014,14,33
-8372401.02663033,4862620.78367952,3227,3825809E,Bus,UTA,38,Eastbound,25809,PARKSIDE AV & W MEMORIAL HAL,39.97713932,-75.21055807,Fall 2014,16,10
-8372384.40329077,4862746.41280378,3228,3821591E,Bus,UTA,38,Eastbound,21591,CONCOURSE DR & E RD,39.97800412,-75.21040874,Fall 2014,18,3
-8372299.01122258,4862513.10097065,3229,3822219E,Bus,UTA,38,Eastbound,22219,PARKSIDE AV & 42ND ST,39.97639805,-75.20964165,Fall 2014,46,9
-8371998.44859744,4862355.48163461,3230,3822220E,Bus,UTA,38,Eastbound,22220,PARKSIDE AV & 41ST ST,39.97531301,-75.20694165,Fall 2014,25,8
-8371743.89320465,4862209.69207775,3231,38635E,Bus,UTA,38,Eastbound,635,PARKSIDE AV & 40TH ST,39.97430939,-75.20465494,Fall 2014,43,41
-8371684.42744586,4861985.88119457,3232,3822221E,Bus,UTA,38,Eastbound,22221,40TH ST & POPLAR ST,39.97276864,-75.20412075,Fall 2014,58,10
-8371659.53752091,4861838.5776745,3233,3831580E,Bus,UTA,38,Eastbound,31580,40TH ST & PENNSGROVE ST,39.97175456,-75.20389716,Fall 2014,10,2
-8371625.70864085,4861645.28143455,3234,3831581E,Bus,UTA,38,Eastbound,31581,40TH ST & WESTMINSTER AV,39.97042383,-75.20359327,Fall 2014,12,5
-8371601.50444397,4861524.54091958,3235,3822223E,Bus,UTA,38,Eastbound,22223,40TH ST & OGDEN ST,39.96959259,-75.20337584,Fall 2014,12,6
-8371572.39662352,4861378.72289358,3236,3822224E,Bus,UTA,38,Eastbound,22224,40TH ST & PARRISH ST,39.96858869,-75.20311436,Fall 2014,14,8
-8371520.68092768,4861250.41961746,3237,3822225E,Bus,UTA,38,Eastbound,22225,40TH ST & BROWN ST,39.96770536,-75.20264979,Fall 2014,20,16
-8371431.07764315,4861241.51442969,3238,3822330E,Bus,UTA,38,Eastbound,22330,BROWN ST & UNION ST,39.96764405,-75.20184487,Fall 2014,3,3
-8371285.70663332,4861247.87631477,3239,3822331E,Bus,UTA,38,Eastbound,22331,BROWN ST & 39TH ST,39.96768785,-75.20053898,Fall 2014,22,8
-8371041.61081988,4861275.67838139,3240,3822332E,Bus,UTA,38,Eastbound,22332,BROWN ST & 38TH ST,39.96787926,-75.19834623,Fall 2014,18,6
-8370883.94123271,4861282.83480077,3241,3822333E,Bus,UTA,38,Eastbound,22333,BROWN ST & 37TH ST,39.96792853,-75.19692986,Fall 2014,11,5
-8370725.32876945,4861259.11129757,3242,3822334E,Bus,UTA,38,Eastbound,22334,MANTUA AV & 36TH ST,39.9677652,-75.19550502,Fall 2014,7,5
-8370547.63837185,4861188.94769461,3243,3822322E,Bus,UTA,38,Eastbound,22322,MANTUA AV & 35TH ST,39.96728214,-75.1939088,Fall 2014,10,4
-8370406.65446315,4861095.46816592,3244,38636E,Bus,UTA,38,Eastbound,636,MANTUA AV & 34TH ST,39.96663855,-75.19264232,Fall 2014,12,2
-8370323.49991672,4860897.41514378,3245,3822323E,Bus,UTA,38,Eastbound,22323,34TH ST & WALLACE ST,39.96527497,-75.19189533,Fall 2014,25,8
-8370283.42601324,4860737.16499455,3246,3822324E,Bus,UTA,38,Eastbound,22324,34TH ST & HAVERFORD AV,39.96417164,-75.19153534,Fall 2014,33,14
-8370110.30862032,4860596.55953937,3247,38679E,Bus,UTA,38,Eastbound,679,SPRING GARDEN ST & 33RD ST,39.96320355,-75.1899802,Fall 2014,25,9
-8369956.66879871,4860607.13294693,3248,3822012E,Bus,UTA,38,Eastbound,22012,SPRING GARDEN ST & 32ND ST,39.96327635,-75.18860003,Fall 2014,25,6
-8369833.34350084,4860630.15629035,3249,3822013E,Bus,UTA,38,Eastbound,22013,SPRING GARDEN ST & 31ST ST,39.96343487,-75.18749218,Fall 2014,16,3
-8369140.33848244,4860890.9866713,3250,3822014E,Bus,UTA,38,Eastbound,22014,SPRING GARDEN ST & ART MUSEU,39.96523071,-75.18126681,Fall 2014,75,17
-8368486.26188997,4860272.96642685,3251,3822325E,Bus,UTA,38,Eastbound,22325,BEN FRANKLIN PKWY & 22ND ST,39.96097551,-75.17539114,Fall 2014,15,13
-8368332.16899803,4860107.8392999,3252,3822326E,Bus,UTA,38,Eastbound,22326,BEN FRANKLIN PKWY & 21ST ST,39.95983853,-75.1740069,Fall 2014,5,10
-8368210.5402092,4859951.5405177,3253,3822327E,Bus,UTA,38,Eastbound,22327,BEN FRANKLIN PKWY & 20TH ST,39.95876232,-75.17291429,Fall 2014,3,18
-8368177.90801367,4859761.21749288,3254,3822328E,Bus,UTA,38,Eastbound,22328,20TH ST & RACE ST,39.95745181,-75.17262115,Fall 2014,10,14
-8368192.30941619,4859514.31027786,3255,3822329E,Bus,UTA,38,Eastbound,22329,20TH ST & ARCH ST,39.95575164,-75.17275052,Fall 2014,7,14
-8368197.45126347,4859361.21860141,3256,3820962E,Bus,UTA,38,Eastbound,20962,20TH ST & JFK BLVD,39.95469745,-75.17279671,Fall 2014,3,34
-8368076.87110424,4859184.08109149,3257,3810275E,Bus,UTA,38,Eastbound,10275,MARKET ST & 19TH ST,39.95347766,-75.17171352,Fall 2014,42,75
-8367898.15768052,4859155.79259094,3258,3810272E,Bus,UTA,38,Eastbound,10272,MARKET ST & 18TH ST,39.95328286,-75.17010811,Fall 2014,25,42
-8367563.92313581,4859084.44725925,3259,3818451E,Bus,UTA,38,Eastbound,18451,MARKET ST & 16TH ST,39.95279156,-75.16710563,Fall 2014,34,108
-8367385.77187552,4859046.58927894,3260,3810266E,Bus,UTA,38,Eastbound,10266,MARKET ST & 15TH ST,39.95253086,-75.16550527,Fall 2014,55,245
-8367230.30307468,4858844.91773338,3261,386115E,Bus,UTA,38,Eastbound,6115,CHESTNUT ST & BROAD ST,39.95114208,-75.16410867,Fall 2014,52,66
-8366984.54303486,4858785.79281186,3262,386059E,Bus,UTA,38,Eastbound,6059,CHESTNUT ST & 13TH ST,39.95073492,-75.16190097,Fall 2014,27,68
-8366811.73065735,4858757.79586993,3263,386058E,Bus,UTA,38,Eastbound,6058,CHESTNUT ST & 12TH ST,39.95054212,-75.16034857,Fall 2014,25,59
-8366636.82102063,4858721.2663687,3264,386057E,Bus,UTA,38,Eastbound,6057,CHESTNUT ST & 11TH ST,39.95029056,-75.15877733,Fall 2014,16,86
-8366462.83199611,4858688.82469461,3265,3814908E,Bus,UTA,38,Eastbound,14908,CHESTNUT ST & 10TH ST,39.95006715,-75.15721436,Fall 2014,10,49
-8366292.51874117,4858659.56614481,3266,386114E,Bus,UTA,38,Eastbound,6114,CHESTNUT ST & 9TH ST,39.94986566,-75.15568441,Fall 2014,4,63
-8366117.07811048,4858633.96407687,3267,386113E,Bus,UTA,38,Eastbound,6113,CHESTNUT ST & 8TH ST,39.94968935,-75.1541084,Fall 2014,5,98
-8365938.12312347,4858606.8388225,3268,386112E,Bus,UTA,38,Eastbound,6112,CHESTNUT ST & 7TH ST,39.94950255,-75.15250082,Fall 2014,3,73
-8365755.30201055,4858594.6920182,3269,386111E,Bus,UTA,38,Eastbound,6111,CHESTNUT ST & 6TH ST,39.9494189,-75.15085851,Fall 2014,2,63
-8365530.91419976,4858842.62771795,3270,38638E,Bus,UTA,38,Eastbound,638,5TH ST & MARKET ST - FS,39.95112631,-75.1488428,Fall 2014,0,131
-8362030.06649563,4862219.42613173,3271,3921225W,Bus,UTA,39,Westbound,21225,CUMBERLAND ST & RICHMOND ST,39.9743764,-75.11739415,Fall 2014,57,0
-8361849.31592523,4862444.14002422,3272,3916339W,Bus,UTA,39,Westbound,16339,HUNTINGDON ST & EMERY ST,39.97592333,-75.11577044,Fall 2014,0,0
-8361774.35671972,4862683.18983544,3273,3916340W,Bus,UTA,39,Westbound,16340,HUNTINGDON ST & EDGEMONT ST,39.97756891,-75.11509707,Fall 2014,0,0
-8361809.92218383,4862790.21050022,3274,3916341W,Bus,UTA,39,Westbound,16341,HUNTINGDON ST & THOMPSON ST,39.97830561,-75.11541656,Fall 2014,9,1
-8361996.1652579,4862996.21291121,3275,3916342W,Bus,UTA,39,Westbound,16342,HUNTINGDON ST & ARAMINGO AV,39.97972365,-75.11708961,Fall 2014,4,2
-8362105.37079156,4863046.0812922,3276,3916343W,Bus,UTA,39,Westbound,16343,HUNTINGDON ST & MOYER ST,39.98006692,-75.11807062,Fall 2014,39,0
-8362317.1349721,4863090.18829491,3277,3916344W,Bus,UTA,39,Westbound,16344,HUNTINGDON ST & CEDAR ST,39.98037053,-75.11997293,Fall 2014,83,2
-8362427.95797796,4863246.7689383,3278,3916345W,Bus,UTA,39,Westbound,16345,HUNTINGDON ST & MEMPHIS ST,39.98144834,-75.12096847,Fall 2014,41,5
-8362496.57976486,4863344.33073227,3279,3916346W,Bus,UTA,39,Westbound,16346,HUNTINGDON ST & TULIP ST,39.98211989,-75.12158491,Fall 2014,13,1
-8362559.38733476,4863433.11563108,3280,3916348W,Bus,UTA,39,Westbound,16348,HUNTINGDON ST & SEPVIVA ST,39.98273102,-75.12214912,Fall 2014,12,1
-8362631.33980083,4863532.76114742,3281,3916349W,Bus,UTA,39,Westbound,16349,HUNTINGDON ST & TRENTON AV,39.9834169,-75.12279548,Fall 2014,7,3
-8362785.27684548,4863758.35033264,3282,3916350W,Bus,UTA,39,Westbound,16350,HUNTINGDON ST & FRANKFORD AV,39.98496965,-75.12417832,Fall 2014,38,7
-8362856.41890566,4863858.46548457,3283,3916351W,Bus,UTA,39,Westbound,16351,HUNTINGDON ST & CORAL ST,39.98565874,-75.1248174,Fall 2014,19,4
-8362949.28385127,4863998.95587479,3284,3916352W,Bus,UTA,39,Westbound,16352,HUNTINGDON ST & EMERALD ST,39.98662572,-75.12565162,Fall 2014,14,5
-8363036.9412711,4864146.11129553,3285,3916353W,Bus,UTA,39,Westbound,16353,HUNTINGDON ST & JASPER ST,39.98763856,-75.12643906,Fall 2014,5,3
-8363138.22864938,4864282.81506293,3286,3916354W,Bus,UTA,39,Westbound,16354,HUNTINGDON ST & KENSINGTON A,39.98857945,-75.12734894,Fall 2014,85,134
-8363368.53977027,4864148.38074083,3287,3916355W,Bus,UTA,39,Westbound,16355,KENSINGTON AV & CUMBERLAND S,39.98765418,-75.12941786,Fall 2014,17,7
-8363601.85317783,4863947.07046651,3288,3919017W,Bus,UTA,39,Westbound,19017,KENSINGTON AV & FRONT ST,39.9862686,-75.13151375,Fall 2014,40,5
-8363674.09618777,4863795.53036327,3289,3952W,Bus,UTA,39,Westbound,52,FRONT ST & DAUPHIN ST,39.98522556,-75.13216272,Fall 2014,109,8
-8363800.11207774,4863564.36003219,3290,39651W,Bus,UTA,39,Westbound,651,SUSQUEHANNA AV & FRONT ST -,39.9836344,-75.13329474,Fall 2014,37,8
-8363944.88196232,4863565.28257585,3291,3916358W,Bus,UTA,39,Westbound,16358,SUSQUEHANNA AV & MASCHER ST,39.98364075,-75.13459523,Fall 2014,14,2
-8364035.30344511,4863572.88811626,3292,3916359W,Bus,UTA,39,Westbound,16359,SUSQUEHANNA AV & HANCOCK ST,39.9836931,-75.1354075,Fall 2014,6,0
-8364151.80931098,4863588.08178061,3293,3916360W,Bus,UTA,39,Westbound,16360,SUSQUEHANNA AV & 2ND ST,39.98379768,-75.13645409,Fall 2014,6,0
-8364282.32807435,4863611.62343462,3294,3916361W,Bus,UTA,39,Westbound,16361,SUSQUEHANNA AV & AMERICAN ST,39.98395972,-75.13762656,Fall 2014,19,7
-8364423.84965619,4863641.39780842,3295,3916362W,Bus,UTA,39,Westbound,16362,SUSQUEHANNA AV & 3RD ST,39.98416466,-75.13889787,Fall 2014,14,6
-8364535.49642628,4863649.664448,3296,3916363W,Bus,UTA,39,Westbound,16363,SUSQUEHANNA AV & 4TH ST,39.98422156,-75.13990081,Fall 2014,7,8
-8364738.77472203,4863681.43078173,3297,3916364W,Bus,UTA,39,Westbound,16364,SUSQUEHANNA AV & 5TH ST,39.98444021,-75.14172689,Fall 2014,22,20
